"count_id","line","species_id","site_code","liana","count"
117014,2,5706,"RIOHEATH","",1
117015,4,5707,"RIOHEATH","L",2
117016,7,5707,"RIOHEATH","L",1
117017,8,5707,"RIOHEATH","L",1
117018,9,5707,"RIOHEATH","L",1
117019,4,5708,"RIOHEATH","L",1
117020,8,5708,"RIOHEATH","L",1
117021,2,5838,"RIOHEATH","",1
117022,5,5838,"RIOHEATH","",1
117023,2,5910,"RIOHEATH","",1
117024,3,5910,"RIOHEATH","",1
117025,2,5919,"RIOHEATH","",2
117026,6,5919,"RIOHEATH","",2
117027,8,5919,"RIOHEATH","",1
117028,2,5920,"RIOHEATH","",1
117029,8,5920,"RIOHEATH","",1
117030,10,5921,"RIOHEATH","",1
117031,5,5922,"RIOHEATH","",2
117032,9,5922,"RIOHEATH","",2
117033,10,5922,"RIOHEATH","",1
117034,3,5937,"RIOHEATH","",1
117035,4,5937,"RIOHEATH","",1
117036,5,5937,"RIOHEATH","",1
117037,6,5938,"RIOHEATH","",1
117038,7,5938,"RIOHEATH","",1
117039,8,5938,"RIOHEATH","",1
117040,3,5959,"RIOHEATH","",2
117041,6,5959,"RIOHEATH","",1
117042,7,5959,"RIOHEATH","",2
117043,4,5960,"RIOHEATH","",1
117044,5,5960,"RIOHEATH","",1
117045,2,6226,"RIOHEATH","",1
117046,1,6341,"RIOHEATH","",1
117047,2,6341,"RIOHEATH","",6
117048,5,6341,"RIOHEATH","",2
117049,7,6341,"RIOHEATH","",2
117050,8,6341,"RIOHEATH","",1
117051,9,6341,"RIOHEATH","",1
117052,2,6358,"RIOHEATH","",1
117053,10,6358,"RIOHEATH","",1
117054,2,6401,"RIOHEATH","",1
117055,3,6406,"RIOHEATH","",2
117056,4,6406,"RIOHEATH","",1
117057,1,6431,"RIOHEATH","",1
117058,7,6431,"RIOHEATH","",1
117059,8,6431,"RIOHEATH","",1
117060,5,6531,"RIOHEATH","",1
117061,2,6577,"RIOHEATH","",1
117062,4,6577,"RIOHEATH","",2
117063,6,6577,"RIOHEATH","",1
117064,9,6577,"RIOHEATH","",1
117065,1,6610,"RIOHEATH","",2
117066,2,6610,"RIOHEATH","",2
117067,3,6610,"RIOHEATH","",1
117068,4,6610,"RIOHEATH","",1
117069,6,6610,"RIOHEATH","",1
117070,7,6610,"RIOHEATH","",1
117071,10,6610,"RIOHEATH","",1
117072,3,6611,"RIOHEATH","",1
117073,4,6611,"RIOHEATH","",1
117074,2,6614,"RIOHEATH","",1
117075,7,6627,"RIOHEATH","",1
117076,3,6740,"RIOHEATH","",1
117077,8,6740,"RIOHEATH","",1
117078,5,6742,"RIOHEATH","",2
117079,2,6745,"RIOHEATH","",1
117080,4,6745,"RIOHEATH","",1
117081,8,6745,"RIOHEATH","",1
117082,5,6757,"RIOHEATH","",1
117083,1,6816,"RIOHEATH","",1
117084,3,6816,"RIOHEATH","",2
117085,4,6816,"RIOHEATH","",1
117086,6,6816,"RIOHEATH","",1
117087,7,6816,"RIOHEATH","",1
117088,10,6816,"RIOHEATH","",1
117089,1,6850,"RIOHEATH","",2
117090,7,6850,"RIOHEATH","",1
117091,8,6850,"RIOHEATH","",1
117092,9,6850,"RIOHEATH","",1
117093,10,6850,"RIOHEATH","",1
117094,1,7027,"RIOHEATH","",1
117095,2,7027,"RIOHEATH","",1
117096,6,7027,"RIOHEATH","",1
117097,9,7027,"RIOHEATH","",1
117098,5,7106,"RIOHEATH","",1
117099,6,7117,"RIOHEATH","",1
117100,6,7327,"RIOHEATH","",1
117101,9,7327,"RIOHEATH","",1
117102,2,7514,"RIOHEATH","",2
117103,5,7514,"RIOHEATH","",1
117104,7,7514,"RIOHEATH","",3
117105,10,7514,"RIOHEATH","",2
117106,8,7525,"RIOHEATH","",1
117107,10,7525,"RIOHEATH","",1
117108,7,7876,"RIOHEATH","",1
117109,1,7880,"RIOHEATH","",4
117110,3,7880,"RIOHEATH","",1
117111,7,7880,"RIOHEATH","",3
117112,2,7914,"RIOHEATH","",1
117113,7,7914,"RIOHEATH","",1
117114,8,7914,"RIOHEATH","",1
117115,6,7978,"RIOHEATH","",1
117116,3,8207,"RIOHEATH","",1
117117,1,9376,"RIOHEATH","",1
117118,8,9439,"RIOHEATH","",1
117119,1,9578,"RIOHEATH","L",2
117120,2,9578,"RIOHEATH","L",1
117121,7,9578,"RIOHEATH","L",1
117122,10,9604,"RIOHEATH","",1
117123,1,9637,"RIOHEATH","",1
117124,2,9637,"RIOHEATH","",1
117125,3,9637,"RIOHEATH","",3
117126,4,9637,"RIOHEATH","",1
117127,5,9637,"RIOHEATH","",1
117128,10,9637,"RIOHEATH","",1
117129,6,9732,"RIOHEATH","",1
117130,1,9735,"RIOHEATH","",1
117131,10,60,"RIOTAVAR","",2
117132,2,152,"RIOTAVAR","",1
117133,5,191,"RIOTAVAR","",1
117134,6,253,"RIOTAVAR","",1
117135,5,319,"RIOTAVAR","",1
117136,6,319,"RIOTAVAR","",2
117137,8,319,"RIOTAVAR","",1
117138,6,322,"RIOTAVAR","",1
117139,3,397,"RIOTAVAR","",1
117140,2,426,"RIOTAVAR","",1
117141,5,454,"RIOTAVAR","",1
117142,4,557,"RIOTAVAR","",2
117143,6,558,"RIOTAVAR","",1
117144,9,558,"RIOTAVAR","",1
117145,3,598,"RIOTAVAR","",1
117146,8,655,"RIOTAVAR","",1
117147,7,886,"RIOTAVAR","",3
117148,10,886,"RIOTAVAR","",1
117149,5,1045,"RIOTAVAR","",1
117150,6,1045,"RIOTAVAR","",3
117151,7,1045,"RIOTAVAR","",2
117152,6,1046,"RIOTAVAR","",1
117153,2,1061,"RIOTAVAR","",1
117154,8,1061,"RIOTAVAR","",1
117155,3,1118,"RIOTAVAR","",1
117156,8,1118,"RIOTAVAR","",1
117157,10,1118,"RIOTAVAR","",1
117158,2,1158,"RIOTAVAR","",1
117159,3,1158,"RIOTAVAR","",1
117160,6,1158,"RIOTAVAR","",3
117161,7,1158,"RIOTAVAR","",2
117162,10,1159,"RIOTAVAR","",2
117163,5,1161,"RIOTAVAR","",1
117164,8,1161,"RIOTAVAR","",1
117165,2,1211,"RIOTAVAR","",2
117166,2,1276,"RIOTAVAR","",1
117167,3,1277,"RIOTAVAR","",1
117168,4,1359,"RIOTAVAR","",1
117169,3,1363,"RIOTAVAR","",1
117170,3,1376,"RIOTAVAR","",1
117171,3,1389,"RIOTAVAR","",1
117172,4,1389,"RIOTAVAR","",1
117173,5,1389,"RIOTAVAR","",1
117174,8,1389,"RIOTAVAR","",1
117175,5,1420,"RIOTAVAR","",1
117176,6,1420,"RIOTAVAR","",1
117177,1,1438,"RIOTAVAR","",1
117178,3,1461,"RIOTAVAR","",1
117179,9,1461,"RIOTAVAR","",1
117180,6,1464,"RIOTAVAR","",1
117181,10,1464,"RIOTAVAR","",1
117182,3,1465,"RIOTAVAR","",1
117183,6,1525,"RIOTAVAR","",1
117184,5,1546,"RIOTAVAR","",1
117185,7,1546,"RIOTAVAR","",2
117186,1,1648,"RIOTAVAR","",2
117187,6,1648,"RIOTAVAR","",2
117188,1,1656,"RIOTAVAR","",1
117189,6,1656,"RIOTAVAR","",1
117190,7,1656,"RIOTAVAR","",3
117191,7,1732,"RIOTAVAR","",1
117192,3,1737,"RIOTAVAR","",1
117193,6,1956,"RIOTAVAR","",1
117194,5,1976,"RIOTAVAR","",1
117195,10,2024,"RIOTAVAR","",1
117196,2,2090,"RIOTAVAR","",1
117197,3,2146,"RIOTAVAR","",1
117198,1,2157,"RIOTAVAR","",1
117199,3,2157,"RIOTAVAR","",1
117200,7,2159,"RIOTAVAR","",2
117201,5,2163,"RIOTAVAR","",1
117202,10,2163,"RIOTAVAR","",1
117203,6,2389,"RIOTAVAR","",1
117204,7,2389,"RIOTAVAR","",1
117205,1,2690,"RIOTAVAR","",1
117206,3,2691,"RIOTAVAR","",1
117207,6,2691,"RIOTAVAR","",1
117208,9,2692,"RIOTAVAR","",1
117209,2,2760,"RIOTAVAR","",4
117210,3,2760,"RIOTAVAR","",2
117211,5,2760,"RIOTAVAR","",1
117212,6,2761,"RIOTAVAR","",1
117213,7,2761,"RIOTAVAR","",1
117214,1,2765,"RIOTAVAR","",1
117215,2,2928,"RIOTAVAR","",1
117216,8,2928,"RIOTAVAR","",1
117217,1,2930,"RIOTAVAR","",2
117218,8,2950,"RIOTAVAR","",1
117219,1,2979,"RIOTAVAR","",1
117220,2,2979,"RIOTAVAR","",2
117221,4,2979,"RIOTAVAR","",1
117222,5,2979,"RIOTAVAR","",1
117223,7,2979,"RIOTAVAR","",1
117224,8,2979,"RIOTAVAR","",1
117225,9,2979,"RIOTAVAR","",1
117226,10,2979,"RIOTAVAR","",3
117227,5,3016,"RIOTAVAR","",1
117228,7,3016,"RIOTAVAR","",1
117229,9,3081,"RIOTAVAR","",1
117230,9,3084,"RIOTAVAR","",1
117231,10,3265,"RIOTAVAR","",1
117232,1,3270,"RIOTAVAR","",1
117233,1,3271,"RIOTAVAR","",1
117234,2,3271,"RIOTAVAR","",1
117235,9,3271,"RIOTAVAR","",2
117236,8,3272,"RIOTAVAR","",2
117237,9,3272,"RIOTAVAR","",2
117238,10,3272,"RIOTAVAR","",1
117239,9,3273,"RIOTAVAR","",1
117240,5,3418,"RIOTAVAR","",1
117241,5,3625,"RIOTAVAR","",1
117242,1,3666,"RIOTAVAR","",1
117243,4,3732,"RIOTAVAR","",1
117244,2,3767,"RIOTAVAR","",1
117245,7,3767,"RIOTAVAR","",2
117246,3,3842,"RIOTAVAR","",1
117247,2,3941,"RIOTAVAR","",1
117248,3,3941,"RIOTAVAR","",1
117249,7,4038,"RIOTAVAR","",1
117250,4,4045,"RIOTAVAR","",1
117251,8,4045,"RIOTAVAR","",1
117252,10,4045,"RIOTAVAR","",1
117253,3,4068,"RIOTAVAR","",2
117254,7,4068,"RIOTAVAR","",1
117255,8,4068,"RIOTAVAR","",1
117256,10,4084,"RIOTAVAR","",1
117257,7,4092,"RIOTAVAR","",1
117258,9,4095,"RIOTAVAR","",1
117259,8,4194,"RIOTAVAR","",1
117260,9,4194,"RIOTAVAR","",1
117261,1,4195,"RIOTAVAR","",1
117262,1,4219,"RIOTAVAR","",1
117263,8,4220,"RIOTAVAR","",1
117264,8,4221,"RIOTAVAR","",1
117265,9,4222,"RIOTAVAR","",1
117266,2,4223,"RIOTAVAR","",1
117267,3,4224,"RIOTAVAR","",1
117268,3,4225,"RIOTAVAR","",1
117269,3,4226,"RIOTAVAR","",1
117270,4,4227,"RIOTAVAR","",1
117271,4,4228,"RIOTAVAR","",1
117272,4,4229,"RIOTAVAR","",1
117273,8,4230,"RIOTAVAR","",1
117274,1,4351,"RIOTAVAR","",1
117275,1,4352,"RIOTAVAR","",1
117276,5,4352,"RIOTAVAR","",1
117277,10,4352,"RIOTAVAR","",1
117278,8,4353,"RIOTAVAR","",2
117279,10,4353,"RIOTAVAR","",1
117280,6,4433,"RIOTAVAR","",1
117281,3,4531,"RIOTAVAR","",1
117282,10,4537,"RIOTAVAR","",1
117283,5,4543,"RIOTAVAR","",1
117284,7,4549,"RIOTAVAR","",1
117285,10,4549,"RIOTAVAR","",1
117286,4,4555,"RIOTAVAR","",1
117287,9,4555,"RIOTAVAR","",1
117288,9,4614,"RIOTAVAR","",1
117289,10,4737,"RIOTAVAR","",1
117290,1,4760,"RIOTAVAR","",1
117291,1,4985,"RIOTAVAR","",1
117292,7,4985,"RIOTAVAR","",1
117293,8,4985,"RIOTAVAR","",1
117294,3,5100,"RIOTAVAR","",1
117295,8,5241,"RIOTAVAR","",1
117296,7,5253,"RIOTAVAR","",1
117297,5,5277,"RIOTAVAR","",1
117298,5,5288,"RIOTAVAR","",1
117299,1,5315,"RIOTAVAR","",2
117300,9,5332,"RIOTAVAR","",1
117301,1,5333,"RIOTAVAR","",1
117302,8,5333,"RIOTAVAR","",1
117303,4,5338,"RIOTAVAR","",1
117304,7,5343,"RIOTAVAR","",1
117305,7,5370,"RIOTAVAR","",2
117306,7,5451,"RIOTAVAR","",1
117307,2,5483,"RIOTAVAR","",1
117308,9,5485,"RIOTAVAR","",1
117309,10,5602,"RIOTAVAR","",1
117310,4,5630,"RIOTAVAR","",1
117311,6,5698,"RIOTAVAR","",1
117312,10,5698,"RIOTAVAR","",1
117313,4,5705,"RIOTAVAR","",1
117314,3,5760,"RIOTAVAR","",1
117315,8,5760,"RIOTAVAR","",1
117316,10,5836,"RIOTAVAR","",1
117317,2,5903,"RIOTAVAR","",1
117318,8,5903,"RIOTAVAR","",1
117319,9,5903,"RIOTAVAR","",1
117320,10,5903,"RIOTAVAR","",1
117321,1,5910,"RIOTAVAR","",1
117322,9,5911,"RIOTAVAR","",1
117323,10,5912,"RIOTAVAR","",1
117324,1,5919,"RIOTAVAR","",2
117325,4,5919,"RIOTAVAR","",1
117326,6,5919,"RIOTAVAR","",1
117327,2,5920,"RIOTAVAR","",1
117328,5,5920,"RIOTAVAR","",1
117329,3,5921,"RIOTAVAR","",1
117330,10,5921,"RIOTAVAR","",1
117331,3,5922,"RIOTAVAR","",1
117332,3,5923,"RIOTAVAR","",1
117333,4,5923,"RIOTAVAR","",1
117334,6,5923,"RIOTAVAR","",1
117335,4,5924,"RIOTAVAR","",1
117336,5,5925,"RIOTAVAR","",1
117337,9,5926,"RIOTAVAR","",1
117338,1,5937,"RIOTAVAR","",2
117339,8,5937,"RIOTAVAR","",1
117340,9,5937,"RIOTAVAR","",1
117341,4,6081,"RIOTAVAR","",1
117342,1,6100,"RIOTAVAR","",1
117343,2,6100,"RIOTAVAR","",1
117344,3,6100,"RIOTAVAR","",1
117345,4,6100,"RIOTAVAR","",2
117346,7,6100,"RIOTAVAR","",1
117347,8,6100,"RIOTAVAR","",1
117348,1,6187,"RIOTAVAR","",1
117349,3,6190,"RIOTAVAR","",1
117350,3,6215,"RIOTAVAR","",1
117351,2,6230,"RIOTAVAR","",1
117352,7,6280,"RIOTAVAR","",1
117353,6,6309,"RIOTAVAR","",1
117354,8,6347,"RIOTAVAR","",1
117355,2,6357,"RIOTAVAR","",2
117356,3,6431,"RIOTAVAR","",1
117357,1,6477,"RIOTAVAR","",1
117358,2,6477,"RIOTAVAR","",2
117359,3,6531,"RIOTAVAR","",1
117360,4,6531,"RIOTAVAR","",1
117361,6,6531,"RIOTAVAR","",1
117362,7,6531,"RIOTAVAR","",1
117363,9,6569,"RIOTAVAR","",1
117364,4,6588,"RIOTAVAR","",2
117365,3,6612,"RIOTAVAR","",1
117366,4,6612,"RIOTAVAR","",1
117367,10,6614,"RIOTAVAR","",1
117368,8,6675,"RIOTAVAR","",1
117369,8,6743,"RIOTAVAR","",1
117370,3,6745,"RIOTAVAR","",1
117371,6,6745,"RIOTAVAR","",1
117372,7,6828,"RIOTAVAR","",1
117373,4,6850,"RIOTAVAR","",1
117374,7,6850,"RIOTAVAR","",1
117375,8,6850,"RIOTAVAR","",1
117376,5,7042,"RIOTAVAR","",1
117377,1,7106,"RIOTAVAR","",1
117378,4,7117,"RIOTAVAR","",1
117379,4,7122,"RIOTAVAR","",3
117380,5,7123,"RIOTAVAR","",1
117381,7,7160,"RIOTAVAR","",1
117382,2,7255,"RIOTAVAR","",1
117383,2,7256,"RIOTAVAR","",1
117384,9,7256,"RIOTAVAR","",2
117385,7,7327,"RIOTAVAR","",1
117386,2,7539,"RIOTAVAR","",1
117387,3,7539,"RIOTAVAR","",2
117388,4,7539,"RIOTAVAR","",1
117389,8,7539,"RIOTAVAR","",1
117390,9,7539,"RIOTAVAR","",1
117391,1,7647,"RIOTAVAR","",1
117392,4,7648,"RIOTAVAR","",1
117393,9,7648,"RIOTAVAR","",1
117394,10,7648,"RIOTAVAR","",1
117395,10,7649,"RIOTAVAR","",1
117396,9,7730,"RIOTAVAR","",1
117397,1,7899,"RIOTAVAR","",1
117398,2,7899,"RIOTAVAR","",4
117399,3,7899,"RIOTAVAR","",4
117400,6,7899,"RIOTAVAR","",1
117401,8,7899,"RIOTAVAR","",3
117402,9,7899,"RIOTAVAR","",3
117403,10,7899,"RIOTAVAR","",8
117404,6,7941,"RIOTAVAR","",1
117405,1,8051,"RIOTAVAR","",2
117406,6,8052,"RIOTAVAR","",1
117407,7,8052,"RIOTAVAR","",1
117408,8,8052,"RIOTAVAR","",1
117409,10,8052,"RIOTAVAR","",5
117410,10,8136,"RIOTAVAR","",1
117411,10,8177,"RIOTAVAR","",1
117412,3,8378,"RIOTAVAR","",1
117413,5,8497,"RIOTAVAR","",1
117414,6,8497,"RIOTAVAR","",1
117415,7,8497,"RIOTAVAR","",1
117416,1,8552,"RIOTAVAR","",1
117417,3,8552,"RIOTAVAR","",1
117418,4,8552,"RIOTAVAR","",2
117419,3,8649,"RIOTAVAR","",2
117420,5,8649,"RIOTAVAR","",3
117421,6,8649,"RIOTAVAR","",1
117422,3,8712,"RIOTAVAR","",1
117423,3,8714,"RIOTAVAR","",1
117424,4,8715,"RIOTAVAR","",1
117425,10,8716,"RIOTAVAR","",2
117426,5,8910,"RIOTAVAR","",1
117427,1,8977,"RIOTAVAR","",1
117428,3,8978,"RIOTAVAR","",1
117429,6,8979,"RIOTAVAR","",1
117430,7,8980,"RIOTAVAR","",1
117431,8,8981,"RIOTAVAR","",1
117432,5,9016,"RIOTAVAR","",2
117433,4,9023,"RIOTAVAR","",1
117434,2,9526,"RIOTAVAR","",1
117435,3,9526,"RIOTAVAR","",1
117436,6,9604,"RIOTAVAR","",1
117437,2,9637,"RIOTAVAR","",2
117438,10,190,"SHIRINGA","",1
117439,8,255,"SHIRINGA","",1
117440,3,307,"SHIRINGA","",1
117441,4,307,"SHIRINGA","",1
117442,10,307,"SHIRINGA","",1
117443,2,319,"SHIRINGA","",1
117444,3,319,"SHIRINGA","",1
117445,3,319,"SHIRINGA","",1
117446,3,319,"SHIRINGA","",1
117447,10,319,"SHIRINGA","",1
117448,10,544,"SHIRINGA","",1
117449,1,631,"SHIRINGA","L",1
117450,7,631,"SHIRINGA","L",1
117451,9,631,"SHIRINGA","L",1
117452,1,722,"SHIRINGA","",1
117453,6,863,"SHIRINGA","",1
117454,6,902,"SHIRINGA","L",1
117455,9,902,"SHIRINGA","",1
117456,6,903,"SHIRINGA","H",1
117457,8,1024,"SHIRINGA","",1
117458,8,1063,"SHIRINGA","",1
117459,1,1068,"SHIRINGA","",1
117460,5,1089,"SHIRINGA","",1
117461,7,1089,"SHIRINGA","",1
117462,8,1089,"SHIRINGA","",1
117463,9,1089,"SHIRINGA","",1
117464,10,1089,"SHIRINGA","",1
117465,10,1155,"SHIRINGA","",1
117466,2,1401,"SHIRINGA","L",1
117467,5,1401,"SHIRINGA","L",1
117468,6,1401,"SHIRINGA","L",1
117469,3,1453,"SHIRINGA","L",1
117470,7,1504,"SHIRINGA","L",1
117471,7,1547,"SHIRINGA","L",1
117472,5,1602,"SHIRINGA","L",1
117473,1,1611,"SHIRINGA","L",1
117474,4,1611,"SHIRINGA","L",1
117475,5,1611,"SHIRINGA","L",1
117476,6,1611,"SHIRINGA","L",1
117477,1,1690,"SHIRINGA","",1
117478,1,1690,"SHIRINGA","",1
117479,3,1690,"SHIRINGA","",1
117480,9,1737,"SHIRINGA","",1
117481,1,1868,"SHIRINGA","",1
117482,2,1868,"SHIRINGA","",1
117483,2,1871,"SHIRINGA","",1
117484,4,1871,"SHIRINGA","",1
117485,4,1871,"SHIRINGA","",1
117486,6,1871,"SHIRINGA","",1
117487,6,1871,"SHIRINGA","",1
117488,2,1883,"SHIRINGA","",1
117489,4,1910,"SHIRINGA","",2
117490,5,1910,"SHIRINGA","",1
117491,7,1910,"SHIRINGA","",1
117492,3,1916,"SHIRINGA","",1
117493,3,1917,"SHIRINGA","",1
117494,4,1917,"SHIRINGA","",1
117495,6,1917,"SHIRINGA","",1
117496,7,1917,"SHIRINGA","",1
117497,8,1917,"SHIRINGA","",1
117498,9,1928,"SHIRINGA","",1
117499,2,1953,"SHIRINGA","",1
117500,3,1953,"SHIRINGA","",1
117501,5,2177,"SHIRINGA","",2
117502,5,2178,"SHIRINGA","",1
117503,2,2191,"SHIRINGA","L",1
117504,1,2201,"SHIRINGA","L",2
117505,2,2202,"SHIRINGA","L",1
117506,2,2245,"SHIRINGA","L",1
117507,6,2300,"SHIRINGA","L",1
117508,6,2329,"SHIRINGA","L",1
117509,4,2373,"SHIRINGA","",2
117510,5,2373,"SHIRINGA","",1
117511,9,2373,"SHIRINGA","",1
117512,4,2380,"SHIRINGA","",1
117513,5,2380,"SHIRINGA","",1
117514,2,2404,"SHIRINGA","",2
117515,4,2404,"SHIRINGA","",1
117516,5,2404,"SHIRINGA","",1
117517,10,2404,"SHIRINGA","",1
117518,2,2429,"SHIRINGA","",1
117519,2,2430,"SHIRINGA","",1
117520,3,2430,"SHIRINGA","",1
117521,8,2430,"SHIRINGA","",1
117522,7,2431,"SHIRINGA","",2
117523,9,2432,"SHIRINGA","",2
117524,4,2487,"SHIRINGA","",1
117525,1,2493,"SHIRINGA","",1
117526,4,2493,"SHIRINGA","",1
117527,4,2493,"SHIRINGA","",1
117528,6,2493,"SHIRINGA","",1
117529,8,2493,"SHIRINGA","",1
117530,9,2493,"SHIRINGA","",1
117531,2,2495,"SHIRINGA","",1
117532,4,2495,"SHIRINGA","",1
117533,5,2495,"SHIRINGA","",1
117534,7,2495,"SHIRINGA","",2
117535,5,2503,"SHIRINGA","",2
117536,3,2528,"SHIRINGA","L",1
117537,6,2529,"SHIRINGA","L",1
117538,6,2529,"SHIRINGA","L",2
117539,7,2529,"SHIRINGA","L",1
117540,8,2529,"SHIRINGA","L",1
117541,8,2612,"SHIRINGA","",1
117542,5,2655,"SHIRINGA","",1
117543,6,2677,"SHIRINGA","",1
117544,7,2690,"SHIRINGA","L",1
117545,8,2760,"SHIRINGA","L",1
117546,1,2766,"SHIRINGA","L",1
117547,3,2928,"SHIRINGA","",1
117548,5,2928,"SHIRINGA","",2
117549,6,2928,"SHIRINGA","",2
117550,6,2928,"SHIRINGA","",1
117551,7,2928,"SHIRINGA","",1
117552,8,2928,"SHIRINGA","",1
117553,6,2981,"SHIRINGA","L",1
117554,5,3031,"SHIRINGA","L",1
117555,2,3081,"SHIRINGA","L",1
117556,9,3081,"SHIRINGA","L",1
117557,10,3081,"SHIRINGA","L",1
117558,8,3085,"SHIRINGA","L",1
117559,1,3270,"SHIRINGA","",1
117560,1,3271,"SHIRINGA","",1
117561,3,3271,"SHIRINGA","",2
117562,6,3271,"SHIRINGA","",1
117563,9,3271,"SHIRINGA","",1
117564,5,3272,"SHIRINGA","",1
117565,6,3273,"SHIRINGA","",1
117566,6,3274,"SHIRINGA","",1
117567,3,3318,"SHIRINGA","L",2
117568,3,3320,"SHIRINGA","L",1
117569,7,3365,"SHIRINGA","",1
117570,9,3615,"SHIRINGA","",1
117571,8,3624,"SHIRINGA","",1
117572,1,3666,"SHIRINGA","",1
117573,2,3666,"SHIRINGA","",1
117574,4,3666,"SHIRINGA","",1
117575,5,3666,"SHIRINGA","",2
117576,8,3666,"SHIRINGA","",1
117577,9,3666,"SHIRINGA","",2
117578,1,3667,"SHIRINGA","L",1
117579,4,3883,"SHIRINGA","",1
117580,6,3892,"SHIRINGA","",1
117581,1,3931,"SHIRINGA","L",2
117582,5,3931,"SHIRINGA","L",2
117583,10,3931,"SHIRINGA","L",1
117584,5,3937,"SHIRINGA","L",1
117585,8,3937,"SHIRINGA","L",2
117586,10,3937,"SHIRINGA","L",2
117587,4,3989,"SHIRINGA","",1
117588,6,3989,"SHIRINGA","",1
117589,6,4045,"SHIRINGA","L",1
117590,3,4164,"SHIRINGA","",1
117591,3,4180,"SHIRINGA","",1
117592,10,4182,"SHIRINGA","",1
117593,6,4191,"SHIRINGA","",1
117594,1,4196,"SHIRINGA","",1
117595,10,4196,"SHIRINGA","",1
117596,4,4255,"SHIRINGA","",1
117597,3,4274,"SHIRINGA","",1
117598,1,4299,"SHIRINGA","L",1
117599,3,4317,"SHIRINGA","",1
117600,6,4317,"SHIRINGA","",1
117601,2,4340,"SHIRINGA","L",1
117602,3,4340,"SHIRINGA","L",1
117603,5,4340,"SHIRINGA","L",2
117604,2,4351,"SHIRINGA","L",1
117605,6,4351,"SHIRINGA","L",1
117606,7,4351,"SHIRINGA","L",2
117607,3,4352,"SHIRINGA","L",1
117608,4,4352,"SHIRINGA","L",1
117609,4,4353,"SHIRINGA","L",1
117610,8,4354,"SHIRINGA","L",1
117611,9,4354,"SHIRINGA","",1
117612,5,4363,"SHIRINGA","L",1
117613,1,4377,"SHIRINGA","",1
117614,3,4377,"SHIRINGA","",1
117615,4,4377,"SHIRINGA","",1
117616,5,4377,"SHIRINGA","",2
117617,6,4377,"SHIRINGA","",1
117618,8,4377,"SHIRINGA","",1
117619,9,4377,"SHIRINGA","",2
117620,1,4378,"SHIRINGA","",1
117621,1,4433,"SHIRINGA","",1
117622,9,4433,"SHIRINGA","",2
117623,3,4434,"SHIRINGA","",2
117624,10,4495,"SHIRINGA","",1
117625,1,4555,"SHIRINGA","",1
117626,10,4555,"SHIRINGA","",1
117627,7,4583,"SHIRINGA","",1
117628,7,4596,"SHIRINGA","",1
117629,7,4596,"SHIRINGA","",1
117630,1,4745,"SHIRINGA","",1
117631,7,4745,"SHIRINGA","",1
117632,3,4980,"SHIRINGA","",1
117633,7,4985,"SHIRINGA","",1
117634,6,5017,"SHIRINGA","L",1
117635,5,5098,"SHIRINGA","",1
117636,6,5098,"SHIRINGA","",1
117637,8,5098,"SHIRINGA","",1
117638,2,5236,"SHIRINGA","",1
117639,10,5243,"SHIRINGA","",1
117640,9,5253,"SHIRINGA","",1
117641,1,5256,"SHIRINGA","",1
117642,6,5256,"SHIRINGA","",1
117643,9,5256,"SHIRINGA","",1
117644,1,5277,"SHIRINGA","",1
117645,8,5288,"SHIRINGA","",1
117646,4,5332,"SHIRINGA","",1
117647,2,5341,"SHIRINGA","",1
117648,1,5370,"SHIRINGA","",1
117649,5,5370,"SHIRINGA","",1
117650,1,5371,"SHIRINGA","",1
117651,1,5475,"SHIRINGA","",1
117652,4,5475,"SHIRINGA","",1
117653,10,5475,"SHIRINGA","",1
117654,3,5483,"SHIRINGA","",1
117655,1,5608,"SHIRINGA","L",1
117656,8,5775,"SHIRINGA","L",1
117657,1,5910,"SHIRINGA","",1
117658,1,5919,"SHIRINGA","",1
117659,3,5920,"SHIRINGA","L",1
117660,5,5920,"SHIRINGA","",2
117661,9,5920,"SHIRINGA","",2
117662,5,5921,"SHIRINGA","",1
117663,10,6102,"SHIRINGA","",1
117664,8,6104,"SHIRINGA","",NA
117665,10,6108,"SHIRINGA","",1
117666,1,6112,"SHIRINGA","",1
117667,2,6112,"SHIRINGA","",1
117668,5,6112,"SHIRINGA","",1
117669,7,6112,"SHIRINGA","",1
117670,10,6112,"SHIRINGA","",1
117671,4,6189,"SHIRINGA","",2
117672,5,6189,"SHIRINGA","",1
117673,7,6190,"SHIRINGA","",1
117674,7,6226,"SHIRINGA","L",1
117675,3,6258,"SHIRINGA","",1
117676,6,6269,"SHIRINGA","L",1
117677,8,6269,"SHIRINGA","L",1
117678,3,6288,"SHIRINGA","L",1
117679,6,6401,"SHIRINGA","",1
117680,4,6406,"SHIRINGA","",1
117681,9,6530,"SHIRINGA","",1
117682,1,6630,"SHIRINGA","",1
117683,4,6740,"SHIRINGA","",1
117684,5,6740,"SHIRINGA","",1
117685,3,6757,"SHIRINGA","",1
117686,7,6757,"SHIRINGA","",1
117687,8,6757,"SHIRINGA","",1
117688,9,6757,"SHIRINGA","",1
117689,6,6795,"SHIRINGA","",2
117690,7,6795,"SHIRINGA","",1
117691,8,6795,"SHIRINGA","",1
117692,2,6816,"SHIRINGA","",1
117693,9,6828,"SHIRINGA","",1
117694,5,6847,"SHIRINGA","",1
