"Latin","gx","gy"
"Liriodendron tulipifera",358.4,171.5
"Liriodendron tulipifera",346.6,162.5
"Liriodendron tulipifera",342.9,162.6
"Liriodendron tulipifera",343.3,164.8
"Liriodendron tulipifera",346.3,164.7
"Liriodendron tulipifera",343.3,170.7
"Liriodendron tulipifera",340.5,174.1
"Liriodendron tulipifera",349.6,199
"Liriodendron tulipifera",353.5,197.7
"Liriodendron tulipifera",352,192.4
"Liriodendron tulipifera",357.5,194.6
"Liriodendron tulipifera",359.5,199.2
"Liriodendron tulipifera",358.9,200.3
"Liriodendron tulipifera",344.9,201.4
"Liriodendron tulipifera",358.6,205.2
"Liriodendron tulipifera",357.8,206.3
"Liriodendron tulipifera",355.2,210.8
"Liriodendron tulipifera",344.4,201.4
"Liriodendron tulipifera",342.5,203.6
"Liriodendron tulipifera",341,214.2
"Liriodendron tulipifera",340.6,215.4
"Liriodendron tulipifera",354,236.3
"Liriodendron tulipifera",344,251.8
"Liriodendron tulipifera",360,299.6
"Liriodendron tulipifera",343.4,318.6
"Liriodendron tulipifera",359,330.7
"Liriodendron tulipifera",355,336.8
"Liriodendron tulipifera",344.5,356.9
"Liriodendron tulipifera",342.3,350.8
"Liriodendron tulipifera",355.8,374.5
"Liriodendron tulipifera",342.3,362.8
"Liriodendron tulipifera",352.5,393
"Liriodendron tulipifera",357.4,403.8
"Liriodendron tulipifera",357.6,404.7
"Liriodendron tulipifera",346.6,417.2
"Liriodendron tulipifera",348.6,406.2
"Liriodendron tulipifera",343,487.1
"Liriodendron tulipifera",349.2,489.2
"Liriodendron tulipifera",352.5,506.9
"Liriodendron tulipifera",343.8,516.4
"Liriodendron tulipifera",353.5,511.3
"Liriodendron tulipifera",348.3,520.6
"Liriodendron tulipifera",356.8,523.8
"Liriodendron tulipifera",351.6,524.7
"Liriodendron tulipifera",359.7,527.5
"Liriodendron tulipifera",354.2,526.9
"Liriodendron tulipifera",353.2,531.3
"Liriodendron tulipifera",355.9,532.5
"Liriodendron tulipifera",353,533.4
"Liriodendron tulipifera",352.9,541.6
"Liriodendron tulipifera",357.2,545.3
"Liriodendron tulipifera",348,566
"Liriodendron tulipifera",353,561
"Liriodendron tulipifera",342.2,585
"Liriodendron tulipifera",357.8,591.7
"Liriodendron tulipifera",355.3,593.2
"Liriodendron tulipifera",346.2,607.5
"Liriodendron tulipifera",347.6,607.9
"Liriodendron tulipifera",359.9,634.1
"Liriodendron tulipifera",362.3,9.3
"Liriodendron tulipifera",364.8,11.1
"Liriodendron tulipifera",373,24.1
"Liriodendron tulipifera",378.8,20.4
"Liriodendron tulipifera",379,22.2
"Liriodendron tulipifera",380,24.3
"Liriodendron tulipifera",367.4,30.3
"Liriodendron tulipifera",370.6,33.7
"Liriodendron tulipifera",378.6,35.4
"Liriodendron tulipifera",372.5,33.7
"Liriodendron tulipifera",364.8,38.6
"Liriodendron tulipifera",370.2,44.3
"Liriodendron tulipifera",374.7,64.6
"Liriodendron tulipifera",371,74.2
"Liriodendron tulipifera",370.7,78.9
"Liriodendron tulipifera",372.5,79.1
"Liriodendron tulipifera",373,93.8
"Liriodendron tulipifera",379.6,97.3
"Liriodendron tulipifera",364.9,94.1
"Liriodendron tulipifera",370,97.2
"Liriodendron tulipifera",372.5,101
"Liriodendron tulipifera",371.7,100.7
"Liriodendron tulipifera",370.9,100.3
"Liriodendron tulipifera",378.9,108.7
"Liriodendron tulipifera",372.3,107.3
"Liriodendron tulipifera",378.5,115
"Liriodendron tulipifera",374.6,115.8
"Liriodendron tulipifera",377.8,118.6
"Liriodendron tulipifera",374.7,119
"Liriodendron tulipifera",361.8,101.4
"Liriodendron tulipifera",360.3,105.4
"Liriodendron tulipifera",362.3,106.4
"Liriodendron tulipifera",366.9,107.5
"Liriodendron tulipifera",368.5,117.7
"Liriodendron tulipifera",375.5,125.1
"Liriodendron tulipifera",377.4,125.6
"Liriodendron tulipifera",362.9,122.8
"Liriodendron tulipifera",369,120.8
"Liriodendron tulipifera",367.3,126.2
"Liriodendron tulipifera",364.5,128.4
"Liriodendron tulipifera",372.9,136.1
"Liriodendron tulipifera",370.6,136.7
"Liriodendron tulipifera",366.3,133.6
"Liriodendron tulipifera",361.1,133.3
"Liriodendron tulipifera",360.2,133.9
"Liriodendron tulipifera",374.4,145
"Liriodendron tulipifera",377.5,148.1
"Liriodendron tulipifera",378,153.5
"Liriodendron tulipifera",365.1,159.6
"Liriodendron tulipifera",361.8,143.6
"Liriodendron tulipifera",368,143.2
"Liriodendron tulipifera",366.9,149.2
"Liriodendron tulipifera",365.8,151.5
"Liriodendron tulipifera",363.7,152
"Liriodendron tulipifera",363.6,166.2
"Liriodendron tulipifera",363.9,169.5
"Liriodendron tulipifera",363,183
"Liriodendron tulipifera",363.4,183.9
"Liriodendron tulipifera",367.4,189
"Liriodendron tulipifera",366.2,189.2
"Liriodendron tulipifera",361.1,189
"Liriodendron tulipifera",366.6,194.5
"Liriodendron tulipifera",377.8,193.4
"Liriodendron tulipifera",374.9,194
"Liriodendron tulipifera",379.7,196.4
"Liriodendron tulipifera",360.3,201.2
"Liriodendron tulipifera",374.5,240.4
"Liriodendron tulipifera",373.4,245
"Liriodendron tulipifera",375.7,258
"Liriodendron tulipifera",372.2,261.3
"Liriodendron tulipifera",380,279.1
"Liriodendron tulipifera",370.3,294.5
"Liriodendron tulipifera",361,289.1
"Liriodendron tulipifera",362.7,293.3
"Liriodendron tulipifera",361.3,299.8
"Liriodendron tulipifera",367,297.5
"Liriodendron tulipifera",380,315.4
"Liriodendron tulipifera",375,317.2
"Liriodendron tulipifera",365.2,327.8
"Liriodendron tulipifera",364.9,342.8
"Liriodendron tulipifera",370.3,380
"Liriodendron tulipifera",375.9,400
"Liriodendron tulipifera",361.4,391.3
"Liriodendron tulipifera",375.7,406.4
"Liriodendron tulipifera",372.5,406.1
"Liriodendron tulipifera",375.3,410.2
"Liriodendron tulipifera",370.5,417.8
"Liriodendron tulipifera",360.7,401.8
"Liriodendron tulipifera",372.1,424.4
"Liriodendron tulipifera",379,432
"Liriodendron tulipifera",365.9,426.9
"Liriodendron tulipifera",366.1,428.4
"Liriodendron tulipifera",372.7,430.8
"Liriodendron tulipifera",379.2,451.6
"Liriodendron tulipifera",379.9,454.2
"Liriodendron tulipifera",374.5,448.9
"Liriodendron tulipifera",377.6,474.4
"Liriodendron tulipifera",366.4,492.2
"Liriodendron tulipifera",366.2,497.4
"Liriodendron tulipifera",365,498.7
"Liriodendron tulipifera",377,491.5
"Liriodendron tulipifera",377.7,494.2
"Liriodendron tulipifera",366.1,519.8
"Liriodendron tulipifera",371.8,523.3
"Liriodendron tulipifera",370.9,525.5
"Liriodendron tulipifera",368.6,533.1
"Liriodendron tulipifera",366.6,532.4
"Liriodendron tulipifera",375.4,544.5
"Liriodendron tulipifera",372.5,543.2
"Liriodendron tulipifera",371.9,545
"Liriodendron tulipifera",372.4,549.7
"Liriodendron tulipifera",378.4,557.2
"Liriodendron tulipifera",373.3,557.4
"Liriodendron tulipifera",373.5,559.5
"Liriodendron tulipifera",364.3,542.6
"Liriodendron tulipifera",364.8,543.7
"Liriodendron tulipifera",368,550.7
"Liriodendron tulipifera",364.5,546.1
"Liriodendron tulipifera",371.2,552.7
"Liriodendron tulipifera",378.9,563.8
"Liriodendron tulipifera",374.9,564.4
"Liriodendron tulipifera",374.4,561.8
"Liriodendron tulipifera",377.4,567.3
"Liriodendron tulipifera",379.8,570.6
"Liriodendron tulipifera",375.3,571.3
"Liriodendron tulipifera",376.2,572
"Liriodendron tulipifera",376.5,576.3
"Liriodendron tulipifera",363.9,564
"Liriodendron tulipifera",369.5,562.8
"Liriodendron tulipifera",376.5,592.4
"Liriodendron tulipifera",367.6,587.4
"Liriodendron tulipifera",361,597.6
"Liriodendron tulipifera",362.7,599.3
"Liriodendron tulipifera",361.7,600.4
"Liriodendron tulipifera",361.7,608.5
"Liriodendron tulipifera",360.7,611.4
"Liriodendron tulipifera",373.9,635.9
"Liriodendron tulipifera",373.4,639.6
"Liriodendron tulipifera",372.2,636.7
"Liriodendron tulipifera",361.5,638.3
"Liriodendron tulipifera",383.6,9.6
"Liriodendron tulipifera",383.4,10.1
"Liriodendron tulipifera",381.3,23.5
"Liriodendron tulipifera",386.9,24
"Liriodendron tulipifera",382.8,34.6
"Liriodendron tulipifera",387.9,38.2
"Liriodendron tulipifera",391,34.3
"Liriodendron tulipifera",392.3,34.9
"Liriodendron tulipifera",398.5,38.7
"Liriodendron tulipifera",398.4,42.4
"Liriodendron tulipifera",396.5,43.9
"Liriodendron tulipifera",395.6,54
"Liriodendron tulipifera",399,56.5
"Liriodendron tulipifera",393,57
"Liriodendron tulipifera",388.7,58.2
"Liriodendron tulipifera",393.4,67.3
"Liriodendron tulipifera",388.5,74.6
"Liriodendron tulipifera",390.1,76.2
"Liriodendron tulipifera",399.4,79.1
"Liriodendron tulipifera",382.6,81.1
"Liriodendron tulipifera",381,85.3
"Liriodendron tulipifera",381.2,88.1
"Liriodendron tulipifera",380.5,89.4
"Liriodendron tulipifera",384.8,91
"Liriodendron tulipifera",387.3,97.5
"Liriodendron tulipifera",397.5,86
"Liriodendron tulipifera",394.8,88.7
"Liriodendron tulipifera",394.8,94.8
"Liriodendron tulipifera",392.6,91.3
"Liriodendron tulipifera",387.7,100.8
"Liriodendron tulipifera",388.3,101.3
"Liriodendron tulipifera",387.4,106.3
"Liriodendron tulipifera",380.7,111.5
"Liriodendron tulipifera",389.7,108.7
"Liriodendron tulipifera",384.8,115.7
"Liriodendron tulipifera",395.3,106.2
"Liriodendron tulipifera",391.3,102.9
"Liriodendron tulipifera",395.2,109.4
"Liriodendron tulipifera",395.2,111
"Liriodendron tulipifera",389.7,118.1
"Liriodendron tulipifera",389.7,120.5
"Liriodendron tulipifera",386.3,139
"Liriodendron tulipifera",392.7,123.9
"Liriodendron tulipifera",399.7,138
"Liriodendron tulipifera",392.2,145.9
"Liriodendron tulipifera",385.5,141.2
"Liriodendron tulipifera",384.4,143.9
"Liriodendron tulipifera",388.7,150.3
"Liriodendron tulipifera",380.9,152
"Liriodendron tulipifera",380.9,154
"Liriodendron tulipifera",385.1,155.3
"Liriodendron tulipifera",382.8,157.8
"Liriodendron tulipifera",384.6,159.2
"Liriodendron tulipifera",399.3,175
"Liriodendron tulipifera",385.2,162.7
"Liriodendron tulipifera",386.2,161.6
"Liriodendron tulipifera",389.6,184.4
"Liriodendron tulipifera",384.2,186.6
"Liriodendron tulipifera",390,237.3
"Liriodendron tulipifera",394.2,255.8
"Liriodendron tulipifera",397.3,256.9
"Liriodendron tulipifera",394,259.8
"Liriodendron tulipifera",395.3,260
"Liriodendron tulipifera",380.3,246
"Liriodendron tulipifera",382.9,246
"Liriodendron tulipifera",395.5,263.2
"Liriodendron tulipifera",394.4,261.8
"Liriodendron tulipifera",380.3,266.8
"Liriodendron tulipifera",385.3,268.9
"Liriodendron tulipifera",382.2,271.8
"Liriodendron tulipifera",382.6,279.9
"Liriodendron tulipifera",393.4,263.2
"Liriodendron tulipifera",394.9,266.4
"Liriodendron tulipifera",398,273.6
"Liriodendron tulipifera",399.8,277.8
"Liriodendron tulipifera",390.7,282.5
"Liriodendron tulipifera",396.6,281.3
"Liriodendron tulipifera",393.5,283.6
"Liriodendron tulipifera",391.2,285.3
"Liriodendron tulipifera",394.3,309.7
"Liriodendron tulipifera",380.8,312.5
"Liriodendron tulipifera",390.5,314.2
"Liriodendron tulipifera",391.4,315.1
"Liriodendron tulipifera",391.8,319.2
"Liriodendron tulipifera",396.1,320.4
"Liriodendron tulipifera",384.5,382.9
"Liriodendron tulipifera",382.6,394.8
"Liriodendron tulipifera",384.6,395.8
"Liriodendron tulipifera",385.7,396.9
"Liriodendron tulipifera",381.8,397.8
"Liriodendron tulipifera",395.9,401.3
"Liriodendron tulipifera",393.4,408.3
"Liriodendron tulipifera",392.5,411.9
"Liriodendron tulipifera",396.6,411.3
"Liriodendron tulipifera",400,418.5
"Liriodendron tulipifera",391.7,415.4
"Liriodendron tulipifera",392.8,438.5
"Liriodendron tulipifera",381.3,420.5
"Liriodendron tulipifera",391.8,456.8
"Liriodendron tulipifera",393.9,459.4
"Liriodendron tulipifera",388.5,457.6
"Liriodendron tulipifera",381.7,447.2
"Liriodendron tulipifera",392.7,461.9
"Liriodendron tulipifera",394.2,465.6
"Liriodendron tulipifera",393.4,477.2
"Liriodendron tulipifera",394.2,482.6
"Liriodendron tulipifera",380.9,492.5
"Liriodendron tulipifera",394.6,495.2
"Liriodendron tulipifera",381.2,497.4
"Liriodendron tulipifera",380,501
"Liriodendron tulipifera",382.3,511.8
"Liriodendron tulipifera",396.5,555.5
"Liriodendron tulipifera",380.5,555.6
"Liriodendron tulipifera",394.4,545
"Liriodendron tulipifera",384.5,562.6
"Liriodendron tulipifera",385.6,572
"Liriodendron tulipifera",382.1,570.7
"Liriodendron tulipifera",383.9,578.8
"Liriodendron tulipifera",390.8,577.6
"Liriodendron tulipifera",394.4,573.4
"Liriodendron tulipifera",396.7,573.1
"Liriodendron tulipifera",380,580.5
"Liriodendron tulipifera",380.8,581.3
"Liriodendron tulipifera",387.5,581.5
"Liriodendron tulipifera",388.7,583.5
"Lonicera maackii",42.2,18.9
"Lonicera maackii",136.6,16.9
"Lonicera maackii",185.1,30.2
"Lonicera maackii",193.4,39.4
"Lonicera maackii",204.8,44.5
"Lonicera maackii",224.7,8.5
"Lonicera maackii",228.9,61.6
"Lonicera maackii",228.2,79.5
"Lonicera maackii",243.4,95.5
"Lonicera maackii",270.9,195.9
"Nyssa sylvatica",17.5,108.3
"Nyssa sylvatica",19.7,104.4
"Nyssa sylvatica",13.7,139.1
"Nyssa sylvatica",1.5,152.8
"Nyssa sylvatica",2.5,158.2
"Nyssa sylvatica",1.6,167.7
"Nyssa sylvatica",6.2,172.6
"Nyssa sylvatica",0.1,216.9
"Nyssa sylvatica",0.9,278.3
"Nyssa sylvatica",0.3,288.4
"Nyssa sylvatica",0.3,288.6
"Nyssa sylvatica",6.7,293.8
"Nyssa sylvatica",6.2,295.8
"Nyssa sylvatica",2.3,292.3
"Nyssa sylvatica",2.1,291.6
"Nyssa sylvatica",0.9,291.1
"Nyssa sylvatica",1.3,293.3
"Nyssa sylvatica",2.2,293.8
"Nyssa sylvatica",17.6,327.8
"Nyssa sylvatica",0.3,370.5
"Nyssa sylvatica",3.3,389.2
"Nyssa sylvatica",16.4,393.4
"Nyssa sylvatica",5.9,391
"Nyssa sylvatica",18.3,415
"Nyssa sylvatica",17,428.3
"Nyssa sylvatica",15.7,429.1
"Nyssa sylvatica",14.2,428.5
"Nyssa sylvatica",11.7,429.3
"Nyssa sylvatica",10.8,430.4
"Nyssa sylvatica",2.9,430.3
"Nyssa sylvatica",8.8,442.8
"Nyssa sylvatica",18.4,579
"Nyssa sylvatica",18,580
"Nyssa sylvatica",6.2,636.1
"Nyssa sylvatica",3.8,639.7
"Nyssa sylvatica",0.4,638.8
"Nyssa sylvatica",1.1,637.3
"Nyssa sylvatica",3.4,634.4
"Nyssa sylvatica",1,632
"Nyssa sylvatica",32.3,35.4
"Nyssa sylvatica",29.7,181.1
"Nyssa sylvatica",36.9,183.2
"Nyssa sylvatica",36.1,185.1
"Nyssa sylvatica",36.7,191
"Nyssa sylvatica",35.2,201.1
"Nyssa sylvatica",35.6,201.3
"Nyssa sylvatica",37.7,214
"Nyssa sylvatica",35.7,225.6
"Nyssa sylvatica",30.8,234
"Nyssa sylvatica",30.2,259.2
"Nyssa sylvatica",30.9,274.1
"Nyssa sylvatica",26.5,283.6
"Nyssa sylvatica",26.8,282.8
"Nyssa sylvatica",32.8,294.4
"Nyssa sylvatica",23.7,310.2
"Nyssa sylvatica",35.3,358.6
"Nyssa sylvatica",33.3,362.2
"Nyssa sylvatica",35,378.2
"Nyssa sylvatica",34.7,378.7
"Nyssa sylvatica",33.3,379.7
"Nyssa sylvatica",27.8,377.8
"Nyssa sylvatica",36.5,383.9
"Nyssa sylvatica",38.1,386.6
"Nyssa sylvatica",37.7,416.7
"Nyssa sylvatica",25.5,417.1
"Nyssa sylvatica",33.4,427.2
"Nyssa sylvatica",37.6,474.6
"Nyssa sylvatica",28.7,478.3
"Nyssa sylvatica",29.5,478.6
"Nyssa sylvatica",31.2,480.6
"Nyssa sylvatica",24.8,523.4
"Nyssa sylvatica",25.9,543.1
"Nyssa sylvatica",20,540.4
"Nyssa sylvatica",28.6,598.1
"Nyssa sylvatica",25.2,604.8
"Nyssa sylvatica",21.6,603.1
"Nyssa sylvatica",36.1,612.3
"Nyssa sylvatica",39.2,616.1
"Nyssa sylvatica",58.8,93.3
"Nyssa sylvatica",56.6,99
"Nyssa sylvatica",59.2,99.1
"Nyssa sylvatica",41.1,196.4
"Nyssa sylvatica",45.2,206.9
"Nyssa sylvatica",40,233.7
"Nyssa sylvatica",40.2,233.7
"Nyssa sylvatica",50,257.5
"Nyssa sylvatica",46.2,263.2
"Nyssa sylvatica",47.4,264.7
"Nyssa sylvatica",56.6,282.7
"Nyssa sylvatica",59.4,284.3
"Nyssa sylvatica",43.2,282.5
"Nyssa sylvatica",59.6,296.9
"Nyssa sylvatica",52.4,313.6
"Nyssa sylvatica",47.9,360.4
"Nyssa sylvatica",46.8,364
"Nyssa sylvatica",48.7,363.5
"Nyssa sylvatica",56,361.6
"Nyssa sylvatica",43.1,382.5
"Nyssa sylvatica",43.2,385
"Nyssa sylvatica",59,433.2
"Nyssa sylvatica",59.5,433.8
"Nyssa sylvatica",46.2,442.5
"Nyssa sylvatica",47.8,442.3
"Nyssa sylvatica",48.3,442.9
"Nyssa sylvatica",55.8,445
"Nyssa sylvatica",56.8,450
"Nyssa sylvatica",50.9,475.3
"Nyssa sylvatica",48.6,473.1
"Nyssa sylvatica",48,582.2
"Nyssa sylvatica",54.5,612.3
"Nyssa sylvatica",53.2,614.3
"Nyssa sylvatica",47.2,610.9
"Nyssa sylvatica",47.5,620.4
"Nyssa sylvatica",51.2,629.1
"Nyssa sylvatica",58.1,638.8
"Nyssa sylvatica",74.7,46.9
"Nyssa sylvatica",63.8,90
"Nyssa sylvatica",75.5,238.2
"Nyssa sylvatica",79.7,249.9
"Nyssa sylvatica",61.5,325.4
"Nyssa sylvatica",79.5,347.1
"Nyssa sylvatica",78.3,341.5
"Nyssa sylvatica",75,357.8
"Nyssa sylvatica",73.3,361.6
"Nyssa sylvatica",75.5,413.1
"Nyssa sylvatica",75.9,418.8
"Nyssa sylvatica",71.9,419
"Nyssa sylvatica",78.7,425.1
"Nyssa sylvatica",74.2,438.6
"Nyssa sylvatica",66.7,430.4
"Nyssa sylvatica",64.5,435.6
"Nyssa sylvatica",70.6,448.5
"Nyssa sylvatica",69.7,456.6
"Nyssa sylvatica",68,459.3
"Nyssa sylvatica",77.4,466.9
"Nyssa sylvatica",71.6,467.2
"Nyssa sylvatica",71.9,482.9
"Nyssa sylvatica",71.7,482.5
"Nyssa sylvatica",61.7,506.9
"Nyssa sylvatica",77.4,591.9
"Nyssa sylvatica",78.7,593
"Nyssa sylvatica",76.8,595.9
"Nyssa sylvatica",77.5,596.2
"Nyssa sylvatica",99,10
"Nyssa sylvatica",81.6,34
"Nyssa sylvatica",99.7,44.5
"Nyssa sylvatica",98.5,50.7
"Nyssa sylvatica",98.6,47.1
"Nyssa sylvatica",90.6,101.3
"Nyssa sylvatica",97.8,115.9
"Nyssa sylvatica",98.2,117.7
"Nyssa sylvatica",96.3,132.2
"Nyssa sylvatica",91.4,137.7
"Nyssa sylvatica",91.6,138
"Nyssa sylvatica",92.3,149.5
"Nyssa sylvatica",95.5,155.3
"Nyssa sylvatica",88.7,152.9
"Nyssa sylvatica",98.3,157.4
"Nyssa sylvatica",94.8,160
"Nyssa sylvatica",98.3,163.5
"Nyssa sylvatica",82,192.6
"Nyssa sylvatica",86.9,221
"Nyssa sylvatica",87.1,230.4
"Nyssa sylvatica",81.4,233.6
"Nyssa sylvatica",85.6,244.6
"Nyssa sylvatica",82.6,248.5
"Nyssa sylvatica",90.3,242.3
"Nyssa sylvatica",85.1,283.4
"Nyssa sylvatica",86.9,296.8
"Nyssa sylvatica",90.3,293.5
"Nyssa sylvatica",90.3,293.5
"Nyssa sylvatica",82.5,343.3
"Nyssa sylvatica",91.4,347.6
"Nyssa sylvatica",92.5,346.8
"Nyssa sylvatica",96.2,346.4
"Nyssa sylvatica",94.9,345.1
"Nyssa sylvatica",94.5,350.1
"Nyssa sylvatica",99.1,355.1
"Nyssa sylvatica",93.7,358.5
"Nyssa sylvatica",90,355.1
"Nyssa sylvatica",86.1,357.9
"Nyssa sylvatica",85,360.8
"Nyssa sylvatica",97.9,384.1
"Nyssa sylvatica",98.3,389.2
"Nyssa sylvatica",96.1,385.8
"Nyssa sylvatica",93.5,387.7
"Nyssa sylvatica",90.5,382
"Nyssa sylvatica",93.5,391.9
"Nyssa sylvatica",96.1,391.6
"Nyssa sylvatica",99.7,398.1
"Nyssa sylvatica",89.1,394.3
"Nyssa sylvatica",87.9,402.3
"Nyssa sylvatica",86.7,409
"Nyssa sylvatica",85.6,409.9
"Nyssa sylvatica",100,409.2
"Nyssa sylvatica",93.4,404.3
"Nyssa sylvatica",96,413.4
"Nyssa sylvatica",97.7,412.7
"Nyssa sylvatica",100,419.9
"Nyssa sylvatica",90.7,416.5
"Nyssa sylvatica",81.2,412.7
"Nyssa sylvatica",84.2,421.9
"Nyssa sylvatica",86.7,423.2
"Nyssa sylvatica",99,429.4
"Nyssa sylvatica",88.4,453.8
"Nyssa sylvatica",86.7,486.7
"Nyssa sylvatica",83.5,488.9
"Nyssa sylvatica",92,508.5
"Nyssa sylvatica",99.5,539.3
"Nyssa sylvatica",84.4,545.1
"Nyssa sylvatica",93.7,551.5
"Nyssa sylvatica",90.2,551.7
"Nyssa sylvatica",88.1,557.3
"Nyssa sylvatica",95.2,565.3
"Nyssa sylvatica",80.4,592.4
"Nyssa sylvatica",93.7,633.8
"Nyssa sylvatica",93.8,632.9
"Nyssa sylvatica",94.9,632.8
"Nyssa sylvatica",96.5,632.8
"Nyssa sylvatica",99.8,637.7
"Nyssa sylvatica",113,34.2
"Nyssa sylvatica",107.9,35.2
"Nyssa sylvatica",102.3,41.6
"Nyssa sylvatica",100.2,44
"Nyssa sylvatica",104.5,54.3
"Nyssa sylvatica",104.5,55.3
"Nyssa sylvatica",104.5,56.1
"Nyssa sylvatica",107.1,78.3
"Nyssa sylvatica",102.6,81
"Nyssa sylvatica",104.9,83.2
"Nyssa sylvatica",105.6,101.4
"Nyssa sylvatica",101.8,110.9
"Nyssa sylvatica",105.4,140
"Nyssa sylvatica",102.6,122.2
"Nyssa sylvatica",102.4,190.1
"Nyssa sylvatica",103,194
"Nyssa sylvatica",103.9,199.3
"Nyssa sylvatica",105,210
"Nyssa sylvatica",117.7,204.3
"Nyssa sylvatica",119.6,237.4
"Nyssa sylvatica",107.2,329.9
"Nyssa sylvatica",114.6,334.6
"Nyssa sylvatica",107.1,330.2
"Nyssa sylvatica",107.3,331.2
"Nyssa sylvatica",110,335.5
"Nyssa sylvatica",119,350.2
"Nyssa sylvatica",108.3,350.3
"Nyssa sylvatica",104.1,354.1
"Nyssa sylvatica",109,364.4
"Nyssa sylvatica",102.3,367.6
"Nyssa sylvatica",111,361.4
"Nyssa sylvatica",110.9,362
"Nyssa sylvatica",111.3,377.5
"Nyssa sylvatica",114.9,398.3
"Nyssa sylvatica",114.2,397.2
"Nyssa sylvatica",105.9,391.4
"Nyssa sylvatica",102.4,400
"Nyssa sylvatica",100.1,400
"Nyssa sylvatica",104.5,406.3
"Nyssa sylvatica",100.6,407.3
"Nyssa sylvatica",102.7,403.6
"Nyssa sylvatica",101.4,415.6
"Nyssa sylvatica",117.2,404.4
"Nyssa sylvatica",119.2,403.6
"Nyssa sylvatica",110.3,401.7
"Nyssa sylvatica",114.3,410.2
"Nyssa sylvatica",104.7,410.5
"Nyssa sylvatica",109,411.2
"Nyssa sylvatica",105.4,418.8
"Nyssa sylvatica",100.5,419.9
"Nyssa sylvatica",100,419.9
"Nyssa sylvatica",116.2,400.4
"Nyssa sylvatica",120,455.8
"Nyssa sylvatica",113.7,457.9
"Nyssa sylvatica",100.1,452.6
"Nyssa sylvatica",112.1,481.3
"Nyssa sylvatica",117.5,483.1
"Nyssa sylvatica",100.2,527.9
"Nyssa sylvatica",101.2,538.8
"Nyssa sylvatica",106.2,560.9
"Nyssa sylvatica",100.3,598.1
"Nyssa sylvatica",106.9,631.2
"Nyssa sylvatica",107.5,631.7
"Nyssa sylvatica",105.8,632.4
"Nyssa sylvatica",104.7,636.8
"Nyssa sylvatica",109.1,636.7
"Nyssa sylvatica",104.1,636.1
"Nyssa sylvatica",103.1,637.1
"Nyssa sylvatica",100.6,634.9
"Nyssa sylvatica",121.5,24.3
"Nyssa sylvatica",122.8,29.6
"Nyssa sylvatica",135.2,35.6
"Nyssa sylvatica",127.6,29.6
"Nyssa sylvatica",127.5,50.3
"Nyssa sylvatica",125.8,50.9
"Nyssa sylvatica",140,44.2
"Nyssa sylvatica",140,48.2
"Nyssa sylvatica",134.6,49.1
"Nyssa sylvatica",138.2,54
"Nyssa sylvatica",139.5,59.5
"Nyssa sylvatica",123.8,64.3
"Nyssa sylvatica",123.4,64.7
"Nyssa sylvatica",126.3,188.2
"Nyssa sylvatica",124.3,208.2
"Nyssa sylvatica",136.6,209.7
"Nyssa sylvatica",121.5,221.7
"Nyssa sylvatica",128.1,220.7
"Nyssa sylvatica",129.5,255.6
"Nyssa sylvatica",135.7,259.8
"Nyssa sylvatica",120.1,267
"Nyssa sylvatica",120.1,271.2
"Nyssa sylvatica",133,261.5
"Nyssa sylvatica",134.6,264
"Nyssa sylvatica",132.3,288.5
"Nyssa sylvatica",133.1,319.5
"Nyssa sylvatica",129.6,324.1
"Nyssa sylvatica",124.8,329.7
"Nyssa sylvatica",122.7,327.8
"Nyssa sylvatica",122.5,327.2
"Nyssa sylvatica",122.1,327.5
"Nyssa sylvatica",122.1,326.1
"Nyssa sylvatica",136.8,329.2
"Nyssa sylvatica",133.3,337
"Nyssa sylvatica",136.2,331
"Nyssa sylvatica",137.2,336.7
"Nyssa sylvatica",134.6,336.4
"Nyssa sylvatica",128.1,331.9
"Nyssa sylvatica",126.6,334.9
"Nyssa sylvatica",124.9,334.4
"Nyssa sylvatica",129.3,342.2
"Nyssa sylvatica",135.1,343.4
"Nyssa sylvatica",123.8,389.3
"Nyssa sylvatica",131.4,386.7
"Nyssa sylvatica",130.7,382.9
"Nyssa sylvatica",136,390.9
"Nyssa sylvatica",137.5,392.7
"Nyssa sylvatica",138,392.8
"Nyssa sylvatica",137.9,395.9
"Nyssa sylvatica",138.4,396.4
"Nyssa sylvatica",136.6,395.6
"Nyssa sylvatica",140,401.5
"Nyssa sylvatica",136,409.1
"Nyssa sylvatica",134.3,404.9
"Nyssa sylvatica",137.3,415.2
"Nyssa sylvatica",136.3,420
"Nyssa sylvatica",134.3,435
"Nyssa sylvatica",139.8,443.9
"Nyssa sylvatica",122.8,462.9
"Nyssa sylvatica",124.6,462.9
"Nyssa sylvatica",139.9,479.1
"Nyssa sylvatica",139.7,480.6
"Nyssa sylvatica",136.2,484
"Nyssa sylvatica",135.8,488.9
"Nyssa sylvatica",127.9,509.8
"Nyssa sylvatica",123.2,519.6
"Nyssa sylvatica",125,561
"Nyssa sylvatica",130.3,570.4
"Nyssa sylvatica",137.8,576
"Nyssa sylvatica",137.3,576.9
"Nyssa sylvatica",133.3,575.1
"Nyssa sylvatica",135.2,573
"Nyssa sylvatica",142.6,31.8
"Nyssa sylvatica",156.7,42.3
"Nyssa sylvatica",150.3,41.8
"Nyssa sylvatica",147.6,40.5
"Nyssa sylvatica",147.3,44.4
