"site_code","count_id","line","species_id","liana","count","record_id","site_id","site_name","country","state_province","continent","lat","lon","min_elev","max_elev","precip"
"ALLPAHUA",105019,3,6112,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105020,8,6112,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105021,9,6112,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105022,7,6136,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105023,1,6173,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105024,6,6173,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105025,7,6179,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105026,5,6225,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105027,10,6226,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105028,2,6269,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105029,2,6280,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105030,3,6281,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105031,8,6286,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105032,8,6330,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105033,3,6355,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105034,5,6355,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105035,6,6355,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105036,9,6400,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105037,1,6401,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105038,10,6401,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105039,6,6418,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105040,8,6418,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105041,10,6431,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105042,3,6433,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105043,2,6454,"H",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105044,7,6499,"H",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105045,5,6548,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105046,3,6565,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105047,7,6565,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105048,2,6567,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105049,7,6568,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105050,10,6570,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105051,8,6575,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105052,2,6611,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105053,3,6608,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105054,5,6637,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105055,4,6712,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105056,6,6740,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105057,5,6742,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105058,1,6744,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105059,2,6744,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105060,3,6757,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105061,7,6757,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105062,10,6798,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105063,8,6807,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105064,5,6836,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105065,9,6850,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105066,8,7040,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105067,2,7050,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105068,3,7054,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105069,5,7055,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105070,2,7099,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105071,10,7106,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105072,1,7160,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105073,6,7242,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105074,1,7252,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105075,2,7255,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105076,3,7256,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105077,4,7256,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105078,5,7334,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105079,3,7353,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105080,4,7353,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105081,8,7445,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105082,2,7468,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105083,2,7724,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105084,9,7855,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105085,9,8184,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105086,6,8381,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105087,8,8382,"",3,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105088,2,8383,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105089,2,8384,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105090,5,8385,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105091,4,8386,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105092,9,8386,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105093,4,8387,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105094,10,8462,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105095,3,8514,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105096,9,8514,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105097,4,8537,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105098,5,8537,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105099,2,8538,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105100,4,8645,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105101,5,8678,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105102,9,8689,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105103,3,8699,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105104,3,8717,"L",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105105,7,8720,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105106,8,8720,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105107,1,8780,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105108,7,8782,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105109,2,8796,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105110,9,8828,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105111,7,8871,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105112,10,8872,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105113,5,8891,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105114,8,8891,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105115,1,8960,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105116,1,8977,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105117,2,8978,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105118,3,8979,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105119,3,8980,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105120,6,8980,"",3,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105121,5,8981,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105122,9,8981,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105123,5,8982,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105124,5,9021,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105125,2,9063,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105126,1,9111,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105127,2,9255,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105128,5,9256,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105129,7,9257,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105130,8,9265,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105131,9,9265,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105132,4,9266,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105133,5,9266,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105134,9,9449,"L",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105135,4,9638,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105136,6,9667,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105137,7,9667,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105138,9,9667,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105139,10,9668,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105140,2,9675,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105141,8,9675,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105142,5,9680,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105143,8,9680,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105144,8,9680,"",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105145,9,9680,"",2,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALLPAHUA",105146,7,9696,"L",1,146,146,"Allpahuayo","Peru","","South America",-3.95,-73.42,130,180,3100
"ALTERDOC",94906,4,69,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94907,5,69,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94908,4,152,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94909,8,152,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94910,4,222,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94911,1,454,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94912,2,454,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94913,3,454,"",4,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94914,4,454,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94915,6,454,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94916,8,454,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94917,4,455,"",5,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94918,4,1591,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94919,5,1591,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94920,3,2389,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94921,9,2528,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94922,1,3055,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94923,4,3072,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94924,3,3377,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94925,5,3377,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94926,5,3901,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94927,7,3901,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94928,10,3901,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94929,2,4011,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94930,4,4011,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94931,1,4084,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94932,8,4084,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94933,9,4084,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94934,5,4317,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94935,8,4317,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94936,10,4317,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94937,1,4555,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94938,3,4555,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94939,4,4555,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94940,5,4555,"",4,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94941,7,4555,"",4,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94942,8,4555,"",7,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94943,9,4555,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94944,10,4555,"",4,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94945,4,4578,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94946,4,4762,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94947,5,4762,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94948,8,4762,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94949,10,4762,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94950,4,4763,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94951,7,4763,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94952,8,4763,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94953,2,5642,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94954,3,5642,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94955,5,5642,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94956,10,5642,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94957,2,5682,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94958,3,5682,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94959,5,5682,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94960,3,5683,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94961,4,5683,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94962,6,5683,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94963,7,5683,"",4,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94964,8,5683,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94965,9,5683,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94966,4,5910,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94967,7,5910,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94968,8,5910,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94969,4,7158,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94970,7,7158,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94971,4,7168,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94972,8,7168,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94973,4,7357,"",2,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94974,3,7715,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94975,5,7715,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94976,7,7715,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94977,4,8588,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94978,8,8588,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94979,10,8649,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94980,1,8871,"",6,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94981,2,8871,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94982,4,8871,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94983,6,8871,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94984,9,8871,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94985,10,8871,"",3,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
"ALTERDOC",94986,3,9066,"",1,77,77,"Alter de Chao","Brazil","","South America",-2.5,-54.97,50,50,2000
