"Latin","gx","gy"
"Trichilia tuberculata",658.7,238.5
"Trichilia tuberculata",658.7,234.8
"Trichilia tuberculata",657,228.4
"Trichilia tuberculata",655.1,222.4
"Trichilia tuberculata",657.3,222.9
"Trichilia tuberculata",657.2,224.5
"Trichilia tuberculata",657.1,224.7
"Trichilia tuberculata",658.1,220.2
"Trichilia tuberculata",648.4,229.8
"Trichilia tuberculata",647.3,226.9
"Trichilia tuberculata",641.1,231.9
"Trichilia tuberculata",645.3,234.1
"Trichilia tuberculata",651.1,229
"Trichilia tuberculata",659.4,225
"Trichilia tuberculata",645.1,226.8
"Trichilia tuberculata",642.7,220.3
"Trichilia tuberculata",646.65,233.64
"Trichilia tuberculata",651.13,237.88
"Trichilia tuberculata",643.2,244.4
"Trichilia tuberculata",643.9,240.2
"Trichilia tuberculata",644.7,249.2
"Trichilia tuberculata",643.1,245.4
"Trichilia tuberculata",641.8,253.5
"Trichilia tuberculata",644.6,251.6
"Trichilia tuberculata",644.4,258.5
"Trichilia tuberculata",645.6,253.6
"Trichilia tuberculata",646.6,243.5
"Trichilia tuberculata",651.3,251.3
"Trichilia tuberculata",657.9,255.8
"Trichilia tuberculata",655.7,252.5
"Trichilia tuberculata",656.5,248.5
"Trichilia tuberculata",656.2,241.2
"Trichilia tuberculata",640.6,259.3
"Trichilia tuberculata",641.7,255.5
"Trichilia tuberculata",643,256.1
"Trichilia tuberculata",640.7,246.7
"Trichilia tuberculata",640.9,255.6
"Trichilia tuberculata",645.5,250.2
"Trichilia tuberculata",655.5,257.2
"Trichilia tuberculata",644.5,253.8
"Trichilia tuberculata",644.87,251.78
"Trichilia tuberculata",644.4,264.7
"Trichilia tuberculata",643.7,266
"Trichilia tuberculata",643.6,273.6
"Trichilia tuberculata",642.5,274.7
"Trichilia tuberculata",642.6,276.2
"Trichilia tuberculata",647.6,279.3
"Trichilia tuberculata",645.5,273
"Trichilia tuberculata",647.8,265.3
"Trichilia tuberculata",651.7,271
"Trichilia tuberculata",655.5,266.2
"Trichilia tuberculata",657.8,271
"Trichilia tuberculata",645.2,274.2
"Trichilia tuberculata",648.3,278.6
"Trichilia tuberculata",650.1,261.4
"Trichilia tuberculata",644,293.5
"Trichilia tuberculata",644.1,293.3
"Trichilia tuberculata",642.3,291
"Trichilia tuberculata",640.9,295.1
"Trichilia tuberculata",649.3,292.8
"Trichilia tuberculata",645.9,285.4
"Trichilia tuberculata",645.6,280.2
"Trichilia tuberculata",647.9,281
"Trichilia tuberculata",648.1,282
"Trichilia tuberculata",650.5,288.6
"Trichilia tuberculata",659.4,296
"Trichilia tuberculata",651,285.6
"Trichilia tuberculata",644.9,280.1
"Trichilia tuberculata",649.6,297
"Trichilia tuberculata",642.2,280.1
"Trichilia tuberculata",651.7,288
"Trichilia tuberculata",647.8,299.1
"Trichilia tuberculata",655.4,281.4
"Trichilia tuberculata",640.5,307.8
"Trichilia tuberculata",654.1,307.2
"Trichilia tuberculata",653.1,318.1
"Trichilia tuberculata",650.4,319.6
"Trichilia tuberculata",644,315.2
"Trichilia tuberculata",647,319.3
"Trichilia tuberculata",649.3,314.4
"Trichilia tuberculata",655.7,318.6
"Trichilia tuberculata",659.3,305.4
"Trichilia tuberculata",645.7,317.9
"Trichilia tuberculata",650.9,300.3
"Trichilia tuberculata",653.5,306.2
"Trichilia tuberculata",642.2,300.2
"Trichilia tuberculata",651.5,301.3
"Trichilia tuberculata",653.1,316.4
"Trichilia tuberculata",642.2,301.9
"Trichilia tuberculata",644.3,302.9
"Trichilia tuberculata",648.6,302.6
"Trichilia tuberculata",650.7,309.4
"Trichilia tuberculata",646.9,316.1
"Trichilia tuberculata",653.12,309.74
"Trichilia tuberculata",643.1,322.9
"Trichilia tuberculata",641,327.4
"Trichilia tuberculata",641.4,327.7
"Trichilia tuberculata",647.4,329
"Trichilia tuberculata",655.2,339.7
"Trichilia tuberculata",659.4,339.4
"Trichilia tuberculata",640.7,320.6
"Trichilia tuberculata",649.7,336.4
"Trichilia tuberculata",648.7,330.4
"Trichilia tuberculata",650.25,339.43
"Trichilia tuberculata",647.6,352.4
"Trichilia tuberculata",645.8,342.1
"Trichilia tuberculata",650.9,340.2
"Trichilia tuberculata",650.6,343.1
"Trichilia tuberculata",652.9,347.9
"Trichilia tuberculata",651,352.8
"Trichilia tuberculata",659.3,350.2
"Trichilia tuberculata",658.1,340.3
"Trichilia tuberculata",654.4,340.8
"Trichilia tuberculata",640.7,350.8
"Trichilia tuberculata",646.1,367.9
"Trichilia tuberculata",649,366.9
"Trichilia tuberculata",659.3,364.6
"Trichilia tuberculata",656.6,378
"Trichilia tuberculata",643.1,364.8
"Trichilia tuberculata",657.2,363.7
"Trichilia tuberculata",644.14,374.6
"Trichilia tuberculata",648.05,373.93
"Trichilia tuberculata",648.8,386.3
"Trichilia tuberculata",654,382.5
"Trichilia tuberculata",653.9,385.7
"Trichilia tuberculata",659.6,384.4
"Trichilia tuberculata",647.8,397.8
"Trichilia tuberculata",643.9,398.9
"Trichilia tuberculata",644.2,404.1
"Trichilia tuberculata",642.5,400.4
"Trichilia tuberculata",644,413.4
"Trichilia tuberculata",644.8,418.9
"Trichilia tuberculata",658.7,411.2
"Trichilia tuberculata",659.3,410
"Trichilia tuberculata",658.1,410.4
"Trichilia tuberculata",642.7,409.1
"Trichilia tuberculata",658.9,408.5
"Trichilia tuberculata",659.5,410.2
"Trichilia tuberculata",656.9,407.9
"Trichilia tuberculata",649.5,412.4
"Trichilia tuberculata",640.1,408.3
"Trichilia tuberculata",640.3,405.6
"Trichilia tuberculata",640.2,406.6
"Trichilia tuberculata",653.91,408.34
"Trichilia tuberculata",640.9,420.3
"Trichilia tuberculata",640.5,438.8
"Trichilia tuberculata",646.2,437.8
"Trichilia tuberculata",649.8,433.5
"Trichilia tuberculata",647.1,420.3
"Trichilia tuberculata",645.3,421.6
"Trichilia tuberculata",645.2,422.9
"Trichilia tuberculata",645.8,424.3
"Trichilia tuberculata",648.3,423
"Trichilia tuberculata",658.7,423.4
"Trichilia tuberculata",644.8,424.7
"Trichilia tuberculata",645.7,430.5
"Trichilia tuberculata",654.1,424.1
"Trichilia tuberculata",654.5,421.2
"Trichilia tuberculata",643.9,431
"Trichilia tuberculata",651.8,422.9
"Trichilia tuberculata",640.2,423.8
"Trichilia tuberculata",651.3,432.7
"Trichilia tuberculata",651.6,435.2
"Trichilia tuberculata",646.6,439.8
"Trichilia tuberculata",654.3,430.3
"Trichilia tuberculata",650.6,424.3
"Trichilia tuberculata",654.9,429.37
"Trichilia tuberculata",654.73,436.86
"Trichilia tuberculata",640.2,440.7
"Trichilia tuberculata",644.3,441.3
"Trichilia tuberculata",644.3,448
"Trichilia tuberculata",641.7,445.2
"Trichilia tuberculata",654.8,446
"Trichilia tuberculata",659.4,446.2
"Trichilia tuberculata",656.4,441
"Trichilia tuberculata",648.7,449
"Trichilia tuberculata",642.59,449.68
"Trichilia tuberculata",677.2,56.2
"Trichilia tuberculata",678.1,57
"Trichilia tuberculata",663.5,72.9
"Trichilia tuberculata",663.9,74.9
"Trichilia tuberculata",661,76.5
"Trichilia tuberculata",666.7,75.1
"Trichilia tuberculata",667.5,74.6
"Trichilia tuberculata",666.8,72.1
"Trichilia tuberculata",666.3,67.6
"Trichilia tuberculata",665.6,66
"Trichilia tuberculata",670.1,66.9
"Trichilia tuberculata",673,74.9
"Trichilia tuberculata",679.3,70.8
"Trichilia tuberculata",675.6,68
"Trichilia tuberculata",663.8,67
"Trichilia tuberculata",677.1,78.1
"Trichilia tuberculata",663.1,73.4
"Trichilia tuberculata",665,74.2
"Trichilia tuberculata",660.1,66.4
"Trichilia tuberculata",663.6,77
"Trichilia tuberculata",665.2,71
"Trichilia tuberculata",665.7,73.1
"Trichilia tuberculata",660.1,69.4
"Trichilia tuberculata",669.3,70.7
"Trichilia tuberculata",677.7,70.2
"Trichilia tuberculata",679.27,74.43
"Trichilia tuberculata",666.5,83.6
"Trichilia tuberculata",665.2,80.7
"Trichilia tuberculata",675,89
"Trichilia tuberculata",674.4,89.5
"Trichilia tuberculata",675.5,85.9
"Trichilia tuberculata",668.2,87.8
"Trichilia tuberculata",660.9,84.4
"Trichilia tuberculata",674.2,95
"Trichilia tuberculata",662.9,83.8
"Trichilia tuberculata",664.6,83.1
"Trichilia tuberculata",669.7,88.7
"Trichilia tuberculata",674.7,95.9
"Trichilia tuberculata",664.3,112.7
"Trichilia tuberculata",660.4,118.4
"Trichilia tuberculata",663.5,119.6
"Trichilia tuberculata",666.4,113.7
"Trichilia tuberculata",674.9,105.6
"Trichilia tuberculata",671,111.8
"Trichilia tuberculata",664.9,107.6
"Trichilia tuberculata",670.6,104
"Trichilia tuberculata",671.6,138.2
"Trichilia tuberculata",660.9,121.5
"Trichilia tuberculata",660.5,124.7
"Trichilia tuberculata",662.2,130.7
"Trichilia tuberculata",662.4,133.9
"Trichilia tuberculata",664.7,136.6
"Trichilia tuberculata",665.3,138.8
"Trichilia tuberculata",666.7,122.5
"Trichilia tuberculata",669.8,120.5
"Trichilia tuberculata",670.2,124.7
"Trichilia tuberculata",676.2,135.2
"Trichilia tuberculata",662,138
"Trichilia tuberculata",661.27,120.14
"Trichilia tuberculata",676,140.9
"Trichilia tuberculata",661.9,149
"Trichilia tuberculata",662.2,154.3
"Trichilia tuberculata",661.7,156.8
"Trichilia tuberculata",660.3,157.9
"Trichilia tuberculata",665.3,153.9
"Trichilia tuberculata",665.5,147.1
"Trichilia tuberculata",675.2,151.3
"Trichilia tuberculata",661.06,142.59
"Trichilia tuberculata",673.47,149.84
"Trichilia tuberculata",661.32,141.6
"Trichilia tuberculata",661.28,140.09
"Trichilia tuberculata",678,160.5
"Trichilia tuberculata",664.8,163.4
"Trichilia tuberculata",661.9,164.3
"Trichilia tuberculata",662,166.8
"Trichilia tuberculata",677.2,170.8
"Trichilia tuberculata",676.4,168.9
"Trichilia tuberculata",678.7,175.3
"Trichilia tuberculata",674.5,174.9
"Trichilia tuberculata",665,195.1
"Trichilia tuberculata",669.9,199.9
"Trichilia tuberculata",679.6,180.4
"Trichilia tuberculata",678,207
"Trichilia tuberculata",660.2,208
"Trichilia tuberculata",660.3,210.9
"Trichilia tuberculata",662.9,216
"Trichilia tuberculata",661.6,215.7
"Trichilia tuberculata",679.5,219
"Trichilia tuberculata",663,224.6
"Trichilia tuberculata",662.7,222.7
"Trichilia tuberculata",661.2,226.6
"Trichilia tuberculata",663.8,232.9
"Trichilia tuberculata",661.6,232.6
"Trichilia tuberculata",661,232.9
"Trichilia tuberculata",660.4,239.7
"Trichilia tuberculata",668.4,233.6
"Trichilia tuberculata",666.8,233.5
"Trichilia tuberculata",666.4,232.7
"Trichilia tuberculata",672.4,226.9
"Trichilia tuberculata",672.5,232.8
"Trichilia tuberculata",671.5,237.4
"Trichilia tuberculata",669.3,228.9
"Trichilia tuberculata",669.9,238.5
"Trichilia tuberculata",668.1,228
"Trichilia tuberculata",671.7,235.3
"Trichilia tuberculata",679.5,236.5
"Trichilia tuberculata",678.3,251.4
"Trichilia tuberculata",665.8,257.2
"Trichilia tuberculata",669.3,256.5
"Trichilia tuberculata",665.2,253.3
"Trichilia tuberculata",671,253.3
"Trichilia tuberculata",673.5,251.3
"Trichilia tuberculata",666.8,248
"Trichilia tuberculata",666.3,249.6
"Trichilia tuberculata",666.7,243.8
"Trichilia tuberculata",672.9,242.1
"Trichilia tuberculata",673,244.7
"Trichilia tuberculata",675.5,257
"Trichilia tuberculata",676,251.9
"Trichilia tuberculata",675.9,247.2
"Trichilia tuberculata",668,251.7
"Trichilia tuberculata",671.4,250.4
"Trichilia tuberculata",676.2,245.9
"Trichilia tuberculata",668.1,266.8
"Trichilia tuberculata",676,285.5
"Trichilia tuberculata",679.4,287.5
"Trichilia tuberculata",667.3,295.8
"Trichilia tuberculata",673.6,295.3
"Trichilia tuberculata",674.3,296.9
"Trichilia tuberculata",661.7,302.7
"Trichilia tuberculata",661.8,309.8
"Trichilia tuberculata",664.1,319.5
"Trichilia tuberculata",668.7,302.5
"Trichilia tuberculata",673.5,303.4
"Trichilia tuberculata",675.2,319.3
"Trichilia tuberculata",675.5,307.2
"Trichilia tuberculata",666.3,313.8
"Trichilia tuberculata",664.8,315.5
"Trichilia tuberculata",665.4,315.4
"Trichilia tuberculata",664.4,301.8
"Trichilia tuberculata",670.6,333.3
"Trichilia tuberculata",666.9,337.9
"Trichilia tuberculata",669.3,336.5
"Trichilia tuberculata",672.6,324.2
"Trichilia tuberculata",673.2,336
"Trichilia tuberculata",673.5,336.8
"Trichilia tuberculata",677.7,321.8
"Trichilia tuberculata",673.5,320.7
"Trichilia tuberculata",663,339.8
"Trichilia tuberculata",672.7,334.5
"Trichilia tuberculata",668,333.3
"Trichilia tuberculata",663.4,344.2
"Trichilia tuberculata",661.9,342.2
"Trichilia tuberculata",664.5,340.8
"Trichilia tuberculata",668.4,347
"Trichilia tuberculata",669.8,349.4
"Trichilia tuberculata",666.3,341.6
"Trichilia tuberculata",667.2,341.5
"Trichilia tuberculata",667.7,344
"Trichilia tuberculata",674.4,340.4
"Trichilia tuberculata",673.8,344.3
"Trichilia tuberculata",671.3,348.3
"Trichilia tuberculata",671.6,351.3
"Trichilia tuberculata",677.8,356.6
"Trichilia tuberculata",675.6,350.8
"Trichilia tuberculata",675.8,347.8
"Trichilia tuberculata",674.7,361.1
"Trichilia tuberculata",660.2,382.9
"Trichilia tuberculata",671.9,398.7
"Trichilia tuberculata",677.3,397.5
"Trichilia tuberculata",678.5,394.2
"Trichilia tuberculata",679.8,391.2
"Trichilia tuberculata",663.1,404.9
"Trichilia tuberculata",664.6,407
"Trichilia tuberculata",665.7,406.1
"Trichilia tuberculata",665.8,401.2
"Trichilia tuberculata",671.5,416.1
"Trichilia tuberculata",673.8,419.7
"Trichilia tuberculata",677.3,418.3
"Trichilia tuberculata",679.6,410.8
"Trichilia tuberculata",677.8,407.6
"Trichilia tuberculata",660.9,411
"Trichilia tuberculata",666.7,408.6
"Trichilia tuberculata",675.7,417.8
"Trichilia tuberculata",666.7,405.8
"Trichilia tuberculata",670,407.9
"Trichilia tuberculata",674.3,413.8
"Trichilia tuberculata",677.1,410.1
"Trichilia tuberculata",675.9,411.8
"Trichilia tuberculata",677.9,414.3
"Trichilia tuberculata",674.5,416.3
"Trichilia tuberculata",661.3,401.3
"Trichilia tuberculata",676.5,415.2
"Trichilia tuberculata",677.8,414.4
"Trichilia tuberculata",664.4,416.3
"Trichilia tuberculata",679.1,415.7
"Trichilia tuberculata",661.52,411.12
"Trichilia tuberculata",678.59,413.03
"Trichilia tuberculata",678.03,414.45
"Trichilia tuberculata",661.6,428.8
"Trichilia tuberculata",662,428.8
"Trichilia tuberculata",664.9,428.2
"Trichilia tuberculata",663.6,427
"Trichilia tuberculata",667.7,428.7
"Trichilia tuberculata",660.1,443.4
"Trichilia tuberculata",662.5,444.7
"Trichilia tuberculata",690.6,55.4
"Trichilia tuberculata",689.8,62.3
"Trichilia tuberculata",698.2,61.1
"Trichilia tuberculata",699.2,69.3
"Trichilia tuberculata",699.2,69.3
"Trichilia tuberculata",683.6,74.5
"Trichilia tuberculata",681.5,73.9
"Trichilia tuberculata",687,68.7
"Trichilia tuberculata",682.07,71.51
"Trichilia tuberculata",690.7,89.5
"Trichilia tuberculata",683.4,82.6
"Trichilia tuberculata",683.8,85.3
"Trichilia tuberculata",681.8,89.2
"Trichilia tuberculata",680.3,90.2
"Trichilia tuberculata",684.1,97.8
"Trichilia tuberculata",695.8,103
"Trichilia tuberculata",698,111.4
"Trichilia tuberculata",692.75,117.09
"Trichilia tuberculata",695.21,110.95
"Trichilia tuberculata",689.3,137.9
"Trichilia tuberculata",693.1,127.2
"Trichilia tuberculata",694.9,132.1
"Trichilia tuberculata",692.9,138.3
"Trichilia tuberculata",697,139.5
"Trichilia tuberculata",696.7,130.6
"Trichilia tuberculata",699.2,123.1
"Trichilia tuberculata",690.2,124
"Trichilia tuberculata",695.8,137.3
"Trichilia tuberculata",685.87,120.12
"Trichilia tuberculata",689.3,123.87
"Trichilia tuberculata",690.67,124.31
"Trichilia tuberculata",694.61,129.1
"Trichilia tuberculata",694,159.1
"Trichilia tuberculata",686.7,141.6
"Trichilia tuberculata",694,141
"Trichilia tuberculata",688.6,149.5
"Trichilia tuberculata",684.88,151.86
"Trichilia tuberculata",683.23,150.17
"Trichilia tuberculata",688.64,143.77
"Trichilia tuberculata",689.12,140.95
"Trichilia tuberculata",690.65,141.55
"Trichilia tuberculata",687,166.1
"Trichilia tuberculata",689.8,160.2
"Trichilia tuberculata",682.2,160.2
"Trichilia tuberculata",693.5,172.7
"Trichilia tuberculata",691.5,170.8
"Trichilia tuberculata",690.4,176.9
"Trichilia tuberculata",693.5,178.7
"Trichilia tuberculata",681.8,189.1
"Trichilia tuberculata",686.1,197
"Trichilia tuberculata",688.2,197.6
"Trichilia tuberculata",688.2,182.4
"Trichilia tuberculata",693.4,180.5
"Trichilia tuberculata",693.1,190.4
"Trichilia tuberculata",694.2,195.9
"Trichilia tuberculata",693.6,195.8
"Trichilia tuberculata",696.5,198.5
"Trichilia tuberculata",681.6,180.4
"Trichilia tuberculata",696.2,186.4
"Trichilia tuberculata",692.3,193.2
"Trichilia tuberculata",697.4,190.1
"Trichilia tuberculata",696.8,185.9
"Trichilia tuberculata",695.2,186.8
"Trichilia tuberculata",687.7,194.5
"Trichilia tuberculata",697.2,187.5
"Trichilia tuberculata",693.94,186.01
"Trichilia tuberculata",693.56,191.46
"Trichilia tuberculata",683.5,203.6
"Trichilia tuberculata",685.1,210.5
"Trichilia tuberculata",686.5,208.7
"Trichilia tuberculata",687.9,209.1
"Trichilia tuberculata",688.9,205.6
"Trichilia tuberculata",687.1,203
"Trichilia tuberculata",692.4,201.3
"Trichilia tuberculata",690.4,203.6
"Trichilia tuberculata",691.4,203.6
"Trichilia tuberculata",692.2,205.7
"Trichilia tuberculata",691.9,205.2
"Trichilia tuberculata",691.3,213.9
"Trichilia tuberculata",692.1,219
"Trichilia tuberculata",692.9,219.3
"Trichilia tuberculata",694.4,218.9
"Trichilia tuberculata",693.6,218.3
"Trichilia tuberculata",696.1,218.2
"Trichilia tuberculata",698.4,217.2
"Trichilia tuberculata",697.5,218
"Trichilia tuberculata",695.8,206.1
"Trichilia tuberculata",695.5,207.4
"Trichilia tuberculata",696.1,202.4
"Trichilia tuberculata",683.8,216.2
"Trichilia tuberculata",695.2,213
"Trichilia tuberculata",693.1,202.4
"Trichilia tuberculata",686.1,228.1
"Trichilia tuberculata",685.9,229
"Trichilia tuberculata",686.7,220.9
"Trichilia tuberculata",693.9,223.7
"Trichilia tuberculata",694,222.1
"Trichilia tuberculata",693.1,228.6
"Trichilia tuberculata",692.5,225.9
"Trichilia tuberculata",692.1,230.4
"Trichilia tuberculata",690.6,239.1
"Trichilia tuberculata",695.6,226.3
"Trichilia tuberculata",696,220.6
"Trichilia tuberculata",697,223.1
"Trichilia tuberculata",693.7,222.7
"Trichilia tuberculata",698,226.4
"Trichilia tuberculata",695.9,223.2
"Trichilia tuberculata",696.5,223.5
"Trichilia tuberculata",687.4,238.3
"Trichilia tuberculata",692.9,224.2
"Trichilia tuberculata",689.3,221.9
"Trichilia tuberculata",686.81,230.15
"Trichilia tuberculata",692.03,221.87
"Trichilia tuberculata",698.83,239.86
"Trichilia tuberculata",682.9,254
"Trichilia tuberculata",688.9,256.9
"Trichilia tuberculata",687.6,259.5
"Trichilia tuberculata",685.8,244.6
"Trichilia tuberculata",689.6,241.5
"Trichilia tuberculata",691,242.1
"Trichilia tuberculata",698.9,245.6
"Trichilia tuberculata",685.8,267.3
"Trichilia tuberculata",685.8,267.3
"Trichilia tuberculata",687.7,279.4
"Trichilia tuberculata",699.7,278.5
"Trichilia tuberculata",691,261
"Trichilia tuberculata",692.5,276.6
"Trichilia tuberculata",689.9,281.8
"Trichilia tuberculata",683.4,299.4
"Trichilia tuberculata",688.4,299
"Trichilia tuberculata",693.38,298.96
"Trichilia tuberculata",680.5,300.6
"Trichilia tuberculata",680.8,303.2
"Trichilia tuberculata",683.5,302.9
"Trichilia tuberculata",688.3,301.3
"Trichilia tuberculata",695.2,309.7
"Trichilia tuberculata",698.3,316.9
"Trichilia tuberculata",693.7,306.1
"Trichilia tuberculata",697.8,309.7
"Trichilia tuberculata",681.2,301.6
"Trichilia tuberculata",688.29,301.87
"Trichilia tuberculata",692.11,302.49
"Trichilia tuberculata",696.71,307.42
"Trichilia tuberculata",682.44,300.71
"Trichilia tuberculata",680.4,325.3
"Trichilia tuberculata",684.1,329.8
"Trichilia tuberculata",688.5,330.5
"Trichilia tuberculata",686,323.6
"Trichilia tuberculata",696.8,330.1
"Trichilia tuberculata",696.3,337.1
"Trichilia tuberculata",683.8,347.6
"Trichilia tuberculata",684.6,350.2
"Trichilia tuberculata",688.8,349.7
"Trichilia tuberculata",690.2,344.6
"Trichilia tuberculata",691.5,341.1
"Trichilia tuberculata",696,342.1
"Trichilia tuberculata",687.8,340.4
"Trichilia tuberculata",682.3,345.6
"Trichilia tuberculata",694.9,378.5
"Trichilia tuberculata",694.7,377
"Trichilia tuberculata",680.9,373.2
"Trichilia tuberculata",697.4,379.7
"Trichilia tuberculata",697.5,370.8
"Trichilia tuberculata",695.1,374.7
"Trichilia tuberculata",695.4,375.2
"Trichilia tuberculata",690.3,364.3
"Trichilia tuberculata",695.2,374
"Trichilia tuberculata",697.6,372.18
"Trichilia tuberculata",696.01,364.64
"Trichilia tuberculata",682.7,385.4
"Trichilia tuberculata",682.1,390.9
"Trichilia tuberculata",684.7,394.4
"Trichilia tuberculata",684,390.5
"Trichilia tuberculata",682.6,397
"Trichilia tuberculata",685.9,392.2
"Trichilia tuberculata",694.1,393.2
"Trichilia tuberculata",698.1,393.8
"Trichilia tuberculata",681.7,397.6
"Trichilia tuberculata",685.8,381.1
"Trichilia tuberculata",697.7,399.5
"Trichilia tuberculata",697,397.8
"Trichilia tuberculata",694.2,397.9
"Trichilia tuberculata",687.24,389.18
"Trichilia tuberculata",687.62,388.57
"Trichilia tuberculata",690.11,388.68
"Trichilia tuberculata",692.26,394.88
"Trichilia tuberculata",694.83,395.1
"Trichilia tuberculata",684.8,405.8
"Trichilia tuberculata",689.8,417.9
"Trichilia tuberculata",697.8,419.2
"Trichilia tuberculata",684.6,409.3
"Trichilia tuberculata",685.2,414.6
"Trichilia tuberculata",685.5,412.1
"Trichilia tuberculata",684.8,422
"Trichilia tuberculata",684.8,433.8
"Trichilia tuberculata",681.9,431.5
"Trichilia tuberculata",689.2,435.2
"Trichilia tuberculata",694.6,421.4
"Trichilia tuberculata",692.8,420.3
"Trichilia tuberculata",692.6,429.1
"Trichilia tuberculata",690.5,433.3
"Trichilia tuberculata",692.7,435.3
"Trichilia tuberculata",695.9,438.5
"Trichilia tuberculata",698.3,436
"Trichilia tuberculata",695.5,434.9
"Trichilia tuberculata",697.4,434.5
"Trichilia tuberculata",699.3,434.7
"Trichilia tuberculata",689.6,436.4
"Trichilia tuberculata",695.7,433.5
"Trichilia tuberculata",688.9,436.9
"Trichilia tuberculata",687.8,437
"Trichilia tuberculata",684.2,444.8
"Trichilia tuberculata",683.9,440.5
"Trichilia tuberculata",694.4,449.9
"Trichilia tuberculata",686.1,447.9
"Trichilia tuberculata",682.7,444.1
"Trichilia tuberculata",682.8,447.6
"Trichilia tuberculata",689.9,442.8
"Trichilia tuberculata",692.5,445.3
"Trichilia tuberculata",684.1,446.7
"Trichilia tuberculata",699.4,448.7
"Trichilia tuberculata",711.7,54.3
"Trichilia tuberculata",719.5,52.7
"Trichilia tuberculata",706.9,52.2
"Trichilia tuberculata",711.9,55.2
"Trichilia tuberculata",702.8,65.7
"Trichilia tuberculata",702.4,72.6
"Trichilia tuberculata",709.6,67.2
"Trichilia tuberculata",713.5,66
"Trichilia tuberculata",711.52,69.52
"Trichilia tuberculata",719.6,83
"Trichilia tuberculata",711.9,92.5
"Trichilia tuberculata",716.8,88.5
"Trichilia tuberculata",704.58,110.41
"Trichilia tuberculata",707.8,134.2
"Trichilia tuberculata",710.9,130.6
"Trichilia tuberculata",712.5,130
"Trichilia tuberculata",711.5,139.4
"Trichilia tuberculata",705.2,133.5
"Trichilia tuberculata",710.4,139.9
"Trichilia tuberculata",702.5,142.4
"Trichilia tuberculata",713.3,141.6
"Trichilia tuberculata",714.4,153.9
"Trichilia tuberculata",713.8,143.1
"Trichilia tuberculata",704.8,164.7
"Trichilia tuberculata",702.3,160.4
"Trichilia tuberculata",704.4,169.9
"Trichilia tuberculata",702.3,174.6
"Trichilia tuberculata",710.8,179.6
"Trichilia tuberculata",719,160.8
"Trichilia tuberculata",705.7,179.6
"Trichilia tuberculata",718.7,161.2
"Trichilia tuberculata",705.5,175.3
"Trichilia tuberculata",717.8,177.7
"Trichilia tuberculata",703.9,181.5
"Trichilia tuberculata",702.3,188.8
"Trichilia tuberculata",702.3,194.7
"Trichilia tuberculata",718.8,197.8
"Trichilia tuberculata",711.4,182.7
"Trichilia tuberculata",719.4,190.6
"Trichilia tuberculata",702.4,197.4
"Trichilia tuberculata",701.4,204.8
"Trichilia tuberculata",703.4,203.9
"Trichilia tuberculata",700.2,218.8
"Trichilia tuberculata",700.4,215.4
"Trichilia tuberculata",713.2,207.3
"Trichilia tuberculata",719.3,213.8
"Trichilia tuberculata",704.4,215.3
"Trichilia tuberculata",711.4,218.2
"Trichilia tuberculata",712,216.3
"Trichilia tuberculata",701.4,211.8
"Trichilia tuberculata",710.4,208.9
"Trichilia tuberculata",717.4,210.9
"Trichilia tuberculata",717.5,203.2
"Trichilia tuberculata",716.5,209.3
"Trichilia tuberculata",715.95,218.31
"Trichilia tuberculata",702.2,221
"Trichilia tuberculata",702.6,225.3
"Trichilia tuberculata",702.2,234.1
"Trichilia tuberculata",709.1,239.1
"Trichilia tuberculata",708.4,223.8
"Trichilia tuberculata",710.2,236.4
"Trichilia tuberculata",711.1,237.9
"Trichilia tuberculata",713.5,239
"Trichilia tuberculata",712.9,237
"Trichilia tuberculata",715.7,239.2
"Trichilia tuberculata",715.4,226.6
"Trichilia tuberculata",709.63,228.1
"Trichilia tuberculata",717.5,250.5
"Trichilia tuberculata",705.9,253.9
"Trichilia tuberculata",707,251.7
"Trichilia tuberculata",709.3,250.4
"Trichilia tuberculata",708.3,243.9
"Trichilia tuberculata",709.3,242.3
"Trichilia tuberculata",713.8,240.4
"Trichilia tuberculata",718.2,256.6
"Trichilia tuberculata",716.9,255
"Trichilia tuberculata",719.2,248.6
"Trichilia tuberculata",718.3,245.9
"Trichilia tuberculata",719,241.9
"Trichilia tuberculata",708,246.7
"Trichilia tuberculata",709.5,243.5
"Trichilia tuberculata",711,244.9
"Trichilia tuberculata",707.96,252.85
"Trichilia tuberculata",714.5,262.2
"Trichilia tuberculata",708.5,297.4
"Trichilia tuberculata",711.1,288.7
"Trichilia tuberculata",714.3,288.8
"Trichilia tuberculata",710.7,294
"Trichilia tuberculata",714,295.9
"Trichilia tuberculata",716,295.5
"Trichilia tuberculata",717.9,292.3
"Trichilia tuberculata",719.2,289.3
"Trichilia tuberculata",705.3,294.7
"Trichilia tuberculata",712.1,318.3
"Trichilia tuberculata",700.2,300.1
"Trichilia tuberculata",704.7,309.1
"Trichilia tuberculata",700.3,312.2
"Trichilia tuberculata",709.5,316.5
"Trichilia tuberculata",711.1,311.6
"Trichilia tuberculata",713.7,311
"Trichilia tuberculata",713.4,316.4
"Trichilia tuberculata",715.2,318.1
"Trichilia tuberculata",701.6,316.3
"Trichilia tuberculata",715.2,303.7
"Trichilia tuberculata",715.3,307
"Trichilia tuberculata",717.6,305.6
"Trichilia tuberculata",700.98,310.33
"Trichilia tuberculata",712.59,304.37
