"Latin","gx","gy"
"Fagus sylvatica",4390907.762,5661425.352
"Fagus sylvatica",4391310.756,5661727.044
"Fagus sylvatica",4390906.462,5661424.694
"Fagus sylvatica",4391310.806,5661727.523
"Fagus sylvatica",4390906.462,5661424.694
"Fagus sylvatica",4391310.59,5661727.99
"Fagus sylvatica",4390907.801,5661423.211
"Fagus sylvatica",4391311.298,5661728.314
"Acer pseudoplatanus",4390899.809,5661433.401
"Fagus sylvatica",4391311.294,5661727.774
"Fagus sylvatica",4390899.352,5661433.254
"Fagus sylvatica",4391311.893,5661727.795
"Ulmus glabra",4390903.262,5661434.979
"Fagus sylvatica",4391312.193,5661727.805
"Fagus sylvatica",4390902.143,5661437.359
"Fagus sylvatica",4391319.093,5661736.236
"Ulmus glabra",4390901.599,5661436.855
"Fagus sylvatica",4391313.233,5661744.958
"Acer platanoides",4390900.091,5661437.417
"Fagus sylvatica",4391316.613,5661727.788
"Acer pseudoplatanus",4390900.588,5661439.024
"Fagus sylvatica",4391321.476,5661746.856
"Acer pseudoplatanus",4390899.146,5661440.411
"Fagus sylvatica",4391324.655,5661746.094
"Acer platanoides",4390899.976,5661440.549
"Fagus sylvatica",4391325.156,5661745.918
"Fagus sylvatica",4390899.133,5661438.962
"Acer pseudoplatanus",4390900.358,5661441.405
"Ulmus glabra",4390900.599,5661442.881
"Fagus sylvatica",4391339.666,5661748.016
"Fagus sylvatica",4390902.073,5661442.233
"Fagus sylvatica",4391340.065,5661747.981
"Ulmus glabra",4390903.392,5661443.889
"Fagus sylvatica",4391340.036,5661747.682
"Acer platanoides",4390905.378,5661445.247
"Fagus sylvatica",4391338.385,5661746.195
"Acer pseudoplatanus",4390906.213,5661443.118
"Fagus sylvatica",4391331.156,5661746.648
"Ulmus glabra",4390906.678,5661443.957
"Fagus sylvatica",4391330.886,5661747.496
"Acer pseudoplatanus",4390907.727,5661445.824
"Fagus sylvatica",4391331.644,5661748.255
"Ulmus glabra",4390908.057,5661444.143
"Fagus sylvatica",4391331.733,5661747.609
"Acer platanoides",4390907.204,5661442.879
"Fagus sylvatica",4391329.142,5661751.99
"Acer pseudoplatanus",4390906.585,5661441.04
"Fraxinus excelsior",4391328.149,5661833.119
"Acer pseudoplatanus",4390905.161,5661441.043
"Acer pseudoplatanus",4391306.558,5661847.05
"Acer platanoides",4391122.961,5661803.795
"Acer pseudoplatanus",4391304.74,5661847.607
"Acer pseudoplatanus",4391124.568,5661802.328
"Acer pseudoplatanus",4391309.719,5661847.431
"Fraxinus excelsior",4391124.58,5661802.92
"Fagus sylvatica",4391303.599,5661849.883
"Fagus sylvatica",4391124.322,5661803.603
"Fagus sylvatica",4391301.393,5661853.762
"Acer pseudoplatanus",4391125.454,5661804.47
"Acer pseudoplatanus",4391308.236,5661849.537
"Fagus sylvatica",4391124.543,5661805.763
"Fagus sylvatica",4391325.23,5661805.32
"Fagus sylvatica",4391124.54,5661805.501
"Fagus sylvatica",4391328.991,5661804.205
"Fagus sylvatica",4391123.646,5661805.948
"Fagus sylvatica",4391329.32,5661751.806
"Fagus sylvatica",4391123.732,5661807.831
"Fagus sylvatica",4391326.268,5661754.823
"Fagus sylvatica",4391124.089,5661808.386
"Fagus sylvatica",4391327.622,5661752.889
"Fagus sylvatica",4391122.647,5661807.978
"Ulmus glabra",4391327.74,5661752.146
"Fagus sylvatica",4391122.271,5661808.628
"Fagus sylvatica",4391328.698,5661751.466
"Fagus sylvatica",4391123.253,5661810.089
"Fagus sylvatica",4391304.63,5661847.642
"Fagus sylvatica",4391123.34,5661809.609
"Acer pseudoplatanus",4391302.7,5661846.23
"Fagus sylvatica",4391122.349,5661810.615
"Acer pseudoplatanus",4391303.654,5661846.238
"Fagus sylvatica",4391122.294,5661810.168
"Acer pseudoplatanus",4391304.788,5661845.429
"Fagus sylvatica",4391122.069,5661811.982
"Fagus sylvatica",4391306.224,5661845.682
"Acer platanoides",4391122.873,5661811.379
"Fagus sylvatica",4391301.404,5661842.72
"Fraxinus excelsior",4391124.368,5661809.79
"Acer pseudoplatanus",4391298.74,5661845.43
"Fagus sylvatica",4391125.16,5661809.195
"Acer pseudoplatanus",4391298.74,5661845.43
"Fagus sylvatica",4391124.681,5661810.751
"Acer pseudoplatanus",4391298.615,5661847.62
"Fagus sylvatica",4391125.101,5661812.044
"Acer pseudoplatanus",4391325.282,5661835.309
"Fagus sylvatica",4391125.018,5661812.574
"Acer pseudoplatanus",4391299.52,5661846.418
"Fagus sylvatica",4391122.881,5661812.966
"Fraxinus excelsior",4391326.458,5661832.627
"Fagus sylvatica",4391125.286,5661812.615
"Fraxinus excelsior",4391327.711,5661832.412
"Fagus sylvatica",4391125.95,5661813.01
"Acer pseudoplatanus",4391325.282,5661835.309
"Fagus sylvatica",4391127.243,5661811.632
"Fagus sylvatica",4391347.863,5661451.397
"Fagus sylvatica",4391126.378,5661810.919
"Fagus sylvatica",4391343.276,5661451.849
"Fagus sylvatica",4391125.747,5661811.149
"Fagus sylvatica",4391341.939,5661449.048
"Fraxinus excelsior",4391125.944,5661809.519
"Fagus sylvatica",4391341.023,5661449.721
"Fraxinus excelsior",4391125.918,5661809.465
"Fagus sylvatica",4391339.318,5661437.631
"Acer pseudoplatanus",4391126.012,5661808.801
"Fagus sylvatica",4391341.647,5661450.441
"Fagus sylvatica",4391126.365,5661808.662
"Fagus sylvatica",4391341.231,5661450.762
"Acer pseudoplatanus",4391126.012,5661808.801
"Fagus sylvatica",4391342.13,5661450.861
"Acer pseudoplatanus",4391125.414,5661808.041
"Fagus sylvatica",4391342.13,5661450.861
"Fagus sylvatica",4391124.305,5661808.49
"Fagus sylvatica",4391342.663,5661449.666
"Fraxinus excelsior",4391125.26,5661806.748
"Fagus sylvatica",4391342.924,5661450.044
"Fraxinus excelsior",4391125.657,5661807.117
"Acer pseudoplatanus",4391343.172,5661450.502
"Fraxinus excelsior",4391125.922,5661806.94
"Acer pseudoplatanus",4391343.172,5661450.502
"Fagus sylvatica",4391126.222,5661807.101
"Fagus sylvatica",4391343.359,5661450.804
"Fagus sylvatica",4391125.842,5661806.537
"Fagus sylvatica",4391343.223,5661450.745
"Fagus sylvatica",4391126.012,5661805.321
"Fagus sylvatica",4391343.593,5661450.252
"Fraxinus excelsior",4391126.375,5661805.107
"Fagus sylvatica",4391343.632,5661450.16
"Fagus sylvatica",4391126.567,5661804.907
"Acer pseudoplatanus",4391343.496,5661450.861
"Fraxinus excelsior",4391127.157,5661803.97
"Fagus sylvatica",4391344.043,5661450.639
"Acer pseudoplatanus",4391126.454,5661804.076
"Acer pseudoplatanus",4391343.496,5661450.861
"Fraxinus excelsior",4391125.973,5661802.81
"Fagus sylvatica",4391344.108,5661450.45
"Fagus sylvatica",4391126.879,5661802.999
"Acer pseudoplatanus",4391343.346,5661451.232
"Fagus sylvatica",4391127.451,5661803.516
"Acer pseudoplatanus",4391344.078,5661451.491
"Fraxinus excelsior",4391125.74,5661802.404
"Fagus sylvatica",4391344.454,5661451.287
"Fagus sylvatica",4391125.374,5661801.952
"Fagus sylvatica",4391344.42,5661450.862
"Fagus sylvatica",4391126.606,5661801.933
"Fagus sylvatica",4391344.954,5661451.099
"Acer pseudoplatanus",4391126.962,5661801.972
"Acer pseudoplatanus",4391345.771,5661451.632
"Acer pseudoplatanus",4391127.339,5661801.877
"Fagus sylvatica",4391345.771,5661451.632
"Acer pseudoplatanus",4391127.402,5661802.582
"Fagus sylvatica",4391346.97,5661451.275
"Fraxinus excelsior",4391128.766,5661811.792
"Fagus sylvatica",4391347.093,5661450.869
"Acer pseudoplatanus",4391128.438,5661811.746
"Fagus sylvatica",4391346.397,5661451.075
"Fagus sylvatica",4391128.635,5661812.593
"Fagus sylvatica",4391347.203,5661450.462
"Fagus sylvatica",4391128.505,5661811.858
"Fagus sylvatica",4391347.351,5661450.651
"Fagus sylvatica",4391129.77,5661811.882
"Fagus sylvatica",4391347.412,5661451.348
"Fraxinus excelsior",4391130.23,5661810.747
"Acer pseudoplatanus",4391347.74,5661451.615
"Fagus sylvatica",4391129.298,5661812.14
"Fagus sylvatica",4391347.863,5661451.397
"Acer pseudoplatanus",4391131.094,5661812.271
"Fagus sylvatica",4391347.863,5661451.397
"Fraxinus excelsior",4391130.954,5661811.641
"Fagus sylvatica",4391340.603,5661453.095
"Fagus sylvatica",4391131.512,5661811.019
"Fagus sylvatica",4391340.082,5661452.763
"Ulmus glabra",4391131.662,5661812.055
"Fagus sylvatica",4391340.963,5661452.495
"Fraxinus excelsior",4391131.796,5661813.169
"Acer pseudoplatanus",4391341.25,5661452.776
"Acer pseudoplatanus",4391131.958,5661812.407
"Fagus sylvatica",4391341.14,5661453.399
"Fraxinus excelsior",4391130.836,5661812.406
"Fagus sylvatica",4391348.182,5661452.462
"Acer pseudoplatanus",4391131.173,5661812.853
"Fagus sylvatica",4391340.28,5661454.065
"Acer pseudoplatanus",4391130.584,5661813.568
"Acer pseudoplatanus",4391130.31,5661813.162
"Fagus sylvatica",4391342.595,5661453.623
"Fraxinus excelsior",4391129.652,5661812.685
"Acer pseudoplatanus",4391346.998,5661452.074
"Fraxinus excelsior",4391129.644,5661813.752
"Fagus sylvatica",4391348.697,5661452.468
"Fraxinus excelsior",4391129.698,5661813.284
"Fagus sylvatica",4391348.759,5661452.761
"Fraxinus excelsior",4391129.07,5661813.347
"Acer pseudoplatanus",4391348.155,5661453.477
"Fagus sylvatica",4391129.264,5661812.589
"Fagus sylvatica",4391348.759,5661452.761
"Fagus sylvatica",4391129.163,5661812.428
"Fagus sylvatica",4391341.008,5661453.213
"Fagus sylvatica",4391129.128,5661810.965
"Acer pseudoplatanus",4391347.371,5661452.856
"Fagus sylvatica",4391128.351,5661810.681
"Acer pseudoplatanus",4391347.371,5661452.856
"Fagus sylvatica",4391127.86,5661810.342
"Fagus sylvatica",4391347.663,5661452.329
"Fagus sylvatica",4391127.661,5661810.452
"Fagus sylvatica",4391349.905,5661454.227
"Fagus sylvatica",4391127.132,5661810.434
"Fagus sylvatica",4391348.629,5661457.306
"Fagus sylvatica",4391128.179,5661810.003
"Fagus sylvatica",4391347.872,5661454.318
"Fraxinus excelsior",4391127.501,5661810.186
"Fagus sylvatica",4391349.552,5661457.819
"Fraxinus excelsior",4391127.552,5661809.85
"Fagus sylvatica",4391350.146,5661458.116
"Fraxinus excelsior",4391126.661,5661809.586
"Fagus sylvatica",4391349.711,5661457.081
"Fraxinus excelsior",4391127.185,5661808.886
"Acer pseudoplatanus",4391349.832,5661452.681
"Fagus sylvatica",4391127.926,5661810.027
"Fagus sylvatica",4391349.637,5661458.143
"Fraxinus excelsior",4391127.872,5661809.171
"Fagus sylvatica",4391348.908,5661458.172
"Fagus sylvatica",4391127.823,5661806.407
"Fagus sylvatica",4391349.949,5661458.672
"Fraxinus excelsior",4391129.08,5661806.114
"Fagus sylvatica",4391349.042,5661460.541
"Fraxinus excelsior",4391128.541,5661805.223
"Fagus sylvatica",4391348.982,5661458.721
"Fraxinus excelsior",4391128.537,5661804.606
"Fagus sylvatica",4391349.194,5661458.61
"Fraxinus excelsior",4391127.866,5661803.958
"Fagus sylvatica",4391349.751,5661459.547
"Fagus sylvatica",4391127.948,5661803.174
"Fagus sylvatica",4391349.158,5661459.822
"Fraxinus excelsior",4391128.802,5661802.31
"Fagus sylvatica",4391349.299,5661460.007
"Fagus sylvatica",4391127.928,5661801.699
"Fagus sylvatica",4391349.885,5661459.919
"Fraxinus excelsior",4391128.355,5661801.992
"Fagus sylvatica",4391350.409,5661460.005
"Acer pseudoplatanus",4391128.374,5661802.757
"Fagus sylvatica",4391342.918,5661453.317
"Acer platanoides",4391129.309,5661802.175
"Fagus sylvatica",4391349.618,5661460.018
"Fagus sylvatica",4391128.8,5661802.956
"Fagus sylvatica",4391349.772,5661460.491
"Ulmus glabra",4391129.147,5661802.608
"Fagus sylvatica",4391347.029,5661452.974
"Acer platanoides",4391128.78,5661802.782
"Fagus sylvatica",4391349.013,5661460.717
"Fraxinus excelsior",4391128.573,5661803.013
"Fagus sylvatica",4391349.105,5661460.788
"Acer pseudoplatanus",4391129.815,5661802.007
"Acer pseudoplatanus",4391349.25,5661460.525
"Fagus sylvatica",4391130.329,5661801.811
"Fagus sylvatica",4391349.508,5661460.786
"Fraxinus excelsior",4391130.159,5661803.59
"Fagus sylvatica",4391349.607,5661460.8
"Fraxinus excelsior",4391130.128,5661803.972
"Fagus sylvatica",4391340.603,5661453.095
"Fraxinus excelsior",4391129.732,5661804.163
"Fagus sylvatica",4391349.786,5661461.009
"Fagus sylvatica",4391130.452,5661804.347
"Fraxinus excelsior",4391129.455,5661805.248
"Fagus sylvatica",4391349.292,5661461.46
"Fagus sylvatica",4391129.65,5661807.691
"Fagus sylvatica",4391349.502,5661461.543
"Fagus sylvatica",4391129.65,5661807.691
"Fagus sylvatica",4391349.511,5661462.067
"Fagus sylvatica",4391129.844,5661807.879
"Fagus sylvatica",4391349.739,5661461.751
"Fagus sylvatica",4391129.834,5661808.174
"Fagus sylvatica",4391129.446,5661810.561
"Fagus sylvatica",4391349.32,5661462.426
"Fraxinus excelsior",4391130.76,5661809.81
"Fagus sylvatica",4391348.79,5661462.714
"Fagus sylvatica",4391132.65,5661809.109
"Fagus sylvatica",4391349.042,5661462.539
"Fagus sylvatica",4391132.025,5661809.263
"Fagus sylvatica",4391349.457,5661462.492
"Fagus sylvatica",4391132.025,5661809.263
"Fagus sylvatica",4391348.727,5661463.051
"Fagus sylvatica",4391130.731,5661808.411
"Fagus sylvatica",4391348.936,5661462.796
"Fagus sylvatica",4391130.853,5661807.311
"Fagus sylvatica",4391348.866,5661463.302
"Fagus sylvatica",4391132.068,5661808.62
"Fagus sylvatica",4391349.109,5661463.314
"Fagus sylvatica",4391132.82,5661808.237
"Fagus sylvatica",4391349.198,5661464.372
"Fagus sylvatica",4391132.67,5661808.449
"Fagus sylvatica",4391349.575,5661463.899
"Fagus sylvatica",4391133.259,5661808.568
"Fagus sylvatica",4391348.907,5661464.787
"Fagus sylvatica",4391132.244,5661808.116
"Fagus sylvatica",4391348.907,5661464.787
"Acer pseudoplatanus",4391131.953,5661807.888
"Fagus sylvatica",4391349.302,5661464.608
"Fagus sylvatica",4391131.535,5661807.562
"Fagus sylvatica",4391349.493,5661464.511
"Fagus sylvatica",4391131.535,5661807.562
"Fagus sylvatica",4391349.428,5661464.586
"Acer pseudoplatanus",4391131.454,5661807.208
"Fagus sylvatica",4391349.552,5661464.561
"Fagus sylvatica",4391131.421,5661806.625
"Fagus sylvatica",4391350.052,5661464.065
"Fagus sylvatica",4391130.472,5661806.468
"Fagus sylvatica",4391348.767,5661465.203
"Fagus sylvatica",4391131.146,5661806.7
"Fagus sylvatica",4391348.767,5661465.203
"Fagus sylvatica",4391130.919,5661806.805
"Fagus sylvatica",4391348.845,5661465.403
"Fagus sylvatica",4391130.919,5661806.805
"Fagus sylvatica",4391348.664,5661464.536
"Fagus sylvatica",4391130.923,5661805.77
"Fagus sylvatica",4391348.971,5661465.882
"Fagus sylvatica",4391131.823,5661806.088
"Fagus sylvatica",4391348.903,5661465.19
"Fagus sylvatica",4391131.422,5661805.34
"Fagus sylvatica",4391349.296,5661464.998
"Acer pseudoplatanus",4391130.928,5661805.055
"Fagus sylvatica",4391349.425,5661464.972
"Fraxinus excelsior",4391130.303,5661805.602
"Fagus sylvatica",4391349.5,5661465.154
"Fagus sylvatica",4391131.009,5661804.87
"Fagus sylvatica",4391349.551,5661464.944
"Fagus sylvatica",4391130.59,5661804.86
"Fagus sylvatica",4391349.551,5661464.944
"Fagus sylvatica",4391131.51,5661804.675
"Fagus sylvatica",4391349.306,5661466.109
"Acer platanoides",4391131.51,5661804.675
"Acer pseudoplatanus",4391349.471,5661466.438
"Fagus sylvatica",4391131.501,5661804.671
"Fagus sylvatica",4391349.75,5661466.583
"Fraxinus excelsior",4391130.803,5661803.89
"Acer pseudoplatanus",4391347.992,5661457.098
"Fagus sylvatica",4391130.996,5661802.953
"Acer pseudoplatanus",4391349.003,5661466.39
"Acer pseudoplatanus",4391131.217,5661802.241
"Fagus sylvatica",4391348.949,5661466.474
"Fagus sylvatica",4391349.18,5661466.962
"Fagus sylvatica",4391131.495,5661802.321
"Fagus sylvatica",4391349.326,5661466.7
"Fagus sylvatica",4391131.495,5661802.321
"Fagus sylvatica",4391349.326,5661466.7
"Fagus sylvatica",4391132.255,5661802.539
"Acer pseudoplatanus",4391348.116,5661466.096
"Acer pseudoplatanus",4391132.17,5661803.829
"Fagus sylvatica",4391348.231,5661465.797
"Fraxinus excelsior",4391131.993,5661803.758
"Acer pseudoplatanus",4391347.995,5661465.138
"Fraxinus excelsior",4391132.355,5661803.904
"Acer pseudoplatanus",4391347.995,5661465.138
"Fagus sylvatica",4391133.366,5661804.823
"Fagus sylvatica",4391347.748,5661464.681
"Fraxinus excelsior",4391132.262,5661805.309
"Acer pseudoplatanus",4391348.547,5661464.079
"Fagus sylvatica",4391132.73,5661805.297
"Fagus sylvatica",4391348.03,5661463.219
"Fagus sylvatica",4391132.375,5661806.433
"Fagus sylvatica",4391348.086,5661462.838
"Fraxinus excelsior",4391133.485,5661805.141
"Fagus sylvatica",4391348.115,5661462.913
"Fagus sylvatica",4391133.222,5661806.097
"Fagus sylvatica",4391347.82,5661462.327
"Acer pseudoplatanus",4391133.222,5661806.097
"Fagus sylvatica",4391348.083,5661461.04
"Fagus sylvatica",4391132.729,5661806.095
"Fagus sylvatica",4391348.565,5661462.001
"Fagus sylvatica",4391133.47,5661805.674
"Fagus sylvatica",4391348.482,5661461.054
"Fagus sylvatica",4391132.89,5661807.347
"Fagus sylvatica",4391348.708,5661460.739
"Fagus sylvatica",4391133.808,5661805.847
"Fagus sylvatica",4391348.775,5661460.358
"Acer platanoides",4391128.661,5661674.336
"Fagus sylvatica",4391348.677,5661460.335
"Acer pseudoplatanus",4391130.637,5661675.459
"Fagus sylvatica",4391348.809,5661459.89
"Acer platanoides",4391131.594,5661675.816
"Fagus sylvatica",4391347.751,5661460.374
"Fagus sylvatica",4391130.988,5661676.817
"Fagus sylvatica",4391347.777,5661459.236
"Acer platanoides",4391130.794,5661677.193
"Fagus sylvatica",4391348.36,5661459.4
"Acer platanoides",4391131.166,5661677.431
"Fagus sylvatica",4391348.638,5661459.283
"Acer platanoides",4391131.905,5661677.835
"Fagus sylvatica",4391348.318,5661459.03
"Acer platanoides",4391131.616,5661677.967
"Fagus sylvatica",4391347.925,5661458.92
"Acer pseudoplatanus",4391130.333,5661677.935
"Fagus sylvatica",4391347.939,5661459.119
"Fagus sylvatica",4391130.224,5661677.528
"Fagus sylvatica",4391347.225,5661459.002
"Fagus sylvatica",4391130.506,5661678.759
"Fagus sylvatica",4391346.534,5661459.84
"Fraxinus excelsior",4391130.33,5661679.068
"Fagus sylvatica",4391347.313,5661460.02
"Fagus sylvatica",4391130.048,5661679.195
"Fagus sylvatica",4391347.02,5661460.532
"Acer pseudoplatanus",4391130.99,5661679.565
"Fagus sylvatica",4391347.343,5661460.392
"Fagus sylvatica",4391130.724,5661680.523
"Fagus sylvatica",4391347.442,5661460.408
"Acer pseudoplatanus",4391129.981,5661679.784
"Fagus sylvatica",4391347.283,5661461.012
"Fraxinus excelsior",4391129.619,5661680.192
"Fagus sylvatica",4391346.981,5661461.096
"Acer pseudoplatanus",4391129.503,5661680.356
"Fagus sylvatica",4391347.487,5661460.934
"Acer pseudoplatanus",4391128.718,5661677.643
"Fagus sylvatica",4391347.276,5661462.182
"Fagus sylvatica",4391128.743,5661678.377
"Fagus sylvatica",4391346.143,5661464.368
"Acer pseudoplatanus",4391128.033,5661678.786
"Fagus sylvatica",4391347.149,5661462.89
"Fraxinus excelsior",4391127.456,5661678.02
"Fagus sylvatica",4391346.46,5661463.345
"Acer pseudoplatanus",4391127.253,5661679.034
"Fagus sylvatica",4391346.817,5661463.438
"Acer pseudoplatanus",4391127.06,5661679.697
"Fagus sylvatica",4391347.167,5661463.733
"Fagus sylvatica",4391126.804,5661680.156
"Fagus sylvatica",4391346.088,5661464.259
"Fagus sylvatica",4391126.189,5661680.409
"Fagus sylvatica",4391344.985,5661464.958
"Fagus sylvatica",4391126.185,5661680.189
"Fagus sylvatica",4391345.279,5661465.29
"Fagus sylvatica",4391126.168,5661679.229
"Fagus sylvatica",4391345.471,5661465.02
"Fagus sylvatica",4391126.254,5661677.716
"Fagus sylvatica",4391345.625,5661465.09
"Fraxinus excelsior",4391125.057,5661677.453
"Fagus sylvatica",4391346.66,5661465.048
"Fagus sylvatica",4391125.312,5661678.142
"Fagus sylvatica",4391346.974,5661464.976
"Fagus sylvatica",4391125.194,5661678.119
"Fagus sylvatica",4391346.929,5661464.73
"Fagus sylvatica",4391125.503,5661678.842
"Fagus sylvatica",4391347.269,5661465.042
"Fagus sylvatica",4391124.676,5661678.992
"Fagus sylvatica",4391344.255,5661466.67
"Fagus sylvatica",4391124.655,5661679.11
"Fagus sylvatica",4391344.324,5661466.224
"Fraxinus excelsior",4391124.907,5661679.301
"Fagus sylvatica",4391344.751,5661465.774
"Fagus sylvatica",4391124.934,5661680.233
"Fagus sylvatica",4391345.603,5661466.485
"Acer platanoides",4391124.448,5661680.282
"Acer pseudoplatanus",4391345.682,5661466.423
"Acer platanoides",4391124.248,5661680.478
"Fagus sylvatica",4391345.584,5661466.127
"Fagus sylvatica",4391126.185,5661680.189
"Fagus sylvatica",4391345.584,5661466.127
"Acer platanoides",4391125.489,5661681.636
"Fagus sylvatica",4391345.581,5661465.951
"Fagus sylvatica",4391126.401,5661681.924
"Fagus sylvatica",4391345.745,5661465.836
"Fagus sylvatica",4391130.436,5661685.722
"Fagus sylvatica",4391345.989,5661465.834
"Acer platanoides",4391130.817,5661686.042
"Acer pseudoplatanus",4391345.989,5661465.834
"Acer platanoides",4391132.286,5661686.047
"Acer pseudoplatanus",4391346.245,5661465.328
"Fraxinus excelsior",4391134.703,5661684.168
"Acer pseudoplatanus",4391347.094,5661467.061
"Fagus sylvatica",4391136.042,5661683.674
"Fagus sylvatica",4391346.138,5661466.811
"Acer pseudoplatanus",4391135.592,5661681.93
"Fagus sylvatica",4391346.138,5661466.811
"Acer platanoides",4391135.254,5661681.921
"Fagus sylvatica",4391345.906,5661467.442
"Acer pseudoplatanus",4391135.266,5661680.229
"Fagus sylvatica",4391345.332,5661467.104
"Fagus sylvatica",4391134.791,5661680.071
"Fagus sylvatica",4391344.154,5661466.33
"Acer pseudoplatanus",4391134.327,5661680.525
"Fagus sylvatica",4391345.361,5661467.291
"Acer pseudoplatanus",4391133.66,5661678.94
"Fagus sylvatica",4391345.213,5661467.874
"Acer platanoides",4391134.307,5661680.503
"Acer pseudoplatanus",4391345.402,5661467.928
"Acer pseudoplatanus",4391133.135,5661680.084
"Fagus sylvatica",4391345.546,5661467.789
"Ulmus glabra",4391293.107,5661798.02
"Fagus sylvatica",4391345.625,5661465.09
"Acer platanoides",4391292.577,5661799.961
"Fagus sylvatica",4391345.495,5661463.295
"Fagus sylvatica",4391295.874,5661796.542
"Fagus sylvatica",4391344.458,5661462.303
"Acer platanoides",4391294.857,5661795.606
"Fagus sylvatica",4391343.87,5661462.999
"Acer platanoides",4391296.786,5661794.389
"Fagus sylvatica",4391343.87,5661462.999
"Ulmus glabra",4391293.862,5661794.533
"Fagus sylvatica",4391344.205,5661464.166
"Fagus sylvatica",4391292.113,5661875.63
"Acer pseudoplatanus",4391342.377,5661468.898
"Fagus sylvatica",4391292.054,5661875.154
"Acer pseudoplatanus",4391342.555,5661470.814
"Fagus sylvatica",4391291.41,5661875.299
"Fagus sylvatica",4391343.47,5661472.222
"Fagus sylvatica",4391291.646,5661875.611
"Fraxinus excelsior",4391345.345,5661473.139
"Fagus sylvatica",4391291.499,5661872.805
"Acer pseudoplatanus",4391347.285,5661473.594
"Fagus sylvatica",4391291.499,5661872.805
"Fagus sylvatica",4391349.476,5661473.341
"Ulmus glabra",4391292.507,5661873.22
"Fagus sylvatica",4391349.584,5661473.514
"Ulmus glabra",4391292.916,5661873.22
"Fagus sylvatica",4391349.784,5661473.507
"Fagus sylvatica",4391348.096,5661475.72
"Fagus sylvatica",4391293.704,5661872.319
"Fagus sylvatica",4391345.417,5661476.305
"Acer pseudoplatanus",4391295.019,5661874.523
"Fagus sylvatica",4391344.805,5661475.949
"Fagus sylvatica",4391295.227,5661873.691
"Fagus sylvatica",4391344.729,5661476.136
"Acer pseudoplatanus",4391295.543,5661873.253
"Fagus sylvatica",4391344.603,5661476.413
"Crataegus sp.",4391294.245,5661871.15
"Acer pseudoplatanus",4391343.98,5661476.52
"Fagus sylvatica",4391294.646,5661870.789
"Acer pseudoplatanus",4391344.335,5661475.477
"Acer pseudoplatanus",4391295.101,5661871.671
"Fagus sylvatica",4391343.833,5661475.061
"Acer pseudoplatanus",4391296.066,5661871.988
"Fagus sylvatica",4391343.404,5661476.681
"Acer pseudoplatanus",4391297.059,5661873.042
"Fagus sylvatica",4391342.335,5661473.298
"Fagus sylvatica",4391296.787,5661873.144
"Acer pseudoplatanus",4391342.433,5661473.278
"Acer pseudoplatanus",4391296.662,5661873.352
"Acer pseudoplatanus",4391342.057,5661473.448
"Acer pseudoplatanus",4391297.186,5661873.609
"Fagus sylvatica",4391341.272,5661473.606
"Fagus sylvatica",4391296.656,5661875.866
"Fagus sylvatica",4391341.28,5661474.069
"Fagus sylvatica",4391297.002,5661875.805
"Fagus sylvatica",4391297.681,5661875.172
"Acer pseudoplatanus",4391339.613,5661474.071
"Fagus sylvatica",4391297.889,5661875.373
"Acer pseudoplatanus",4391339.636,5661474.185
"Fraxinus excelsior",4391297.919,5661875.182
"Acer pseudoplatanus",4391339.533,5661474.243
"Acer pseudoplatanus",4391298.241,5661875.482
"Acer pseudoplatanus",4391339.826,5661474.541
"Fraxinus excelsior",4391297.96,5661873.673
"Acer pseudoplatanus",4391339.826,5661474.541
"Fraxinus excelsior",4391298.047,5661873.912
"Fagus sylvatica",4391339.949,5661474.699
"Acer pseudoplatanus",4391298.656,5661873.087
"Fagus sylvatica",4391339.799,5661475.209
"Fraxinus excelsior",4391298.93,5661873.415
"Fagus sylvatica",4391339.752,5661475.222
"Fraxinus excelsior",4391299.221,5661873.959
"Acer pseudoplatanus",4391339.32,5661474.868
"Fraxinus excelsior",4391298.952,5661874.171
"Acer pseudoplatanus",4391339.124,5661475.549
"Fraxinus excelsior",4391299.164,5661874.723
"Fagus sylvatica",4391338.805,5661475.783
"Fraxinus excelsior",4391299.451,5661874.717
"Fagus sylvatica",4391338.913,5661476.324
"Acer pseudoplatanus",4391299.856,5661874.781
"Fagus sylvatica",4391338.494,5661476.628
"Acer pseudoplatanus",4391300.236,5661875.992
"Fagus sylvatica",4391338.828,5661476.306
"Fagus sylvatica",4391300.409,5661875.388
"Acer pseudoplatanus",4391339.556,5661474.653
"Fraxinus excelsior",4391300.282,5661874.843
"Acer pseudoplatanus",4391338.986,5661476.742
"Acer pseudoplatanus",4391301.528,5661874.915
"Acer pseudoplatanus",4391339.993,5661476.707
"Acer pseudoplatanus",4391301.877,5661873.942
"Acer pseudoplatanus",4391339.963,5661475.364
"Fraxinus excelsior",4391301.913,5661873.515
"Acer pseudoplatanus",4391339.963,5661475.364
"Acer pseudoplatanus",4391300.756,5661874.038
"Fagus sylvatica",4391340.334,5661476.612
"Acer pseudoplatanus",4391300.326,5661874.013
"Fagus sylvatica",4391340.53,5661476.207
"Acer pseudoplatanus",4391300.531,5661873.512
"Fagus sylvatica",4391340.53,5661476.207
"Fagus sylvatica",4391300.563,5661872.752
"Fagus sylvatica",4391341.193,5661476.87
"Acer pseudoplatanus",4391300.563,5661872.752
"Fagus sylvatica",4391341.237,5661476.234
"Fagus sylvatica",4391299.769,5661872.78
